,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,CC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-08-28,188496,59605,35592,94599,125699,073732,COCOA - ICE FUTURES U.S. ,2614.0,0.16499023851965028,-31100,-2.4170237950549827,24013,1.6719421267061576,0.020762784954924694,0.05098900175425696,0.05701577031945004,-0.00879877582249422,-0.011095940392011606
2012-09-04,198410,61805,28187,96111,137955,073732,COCOA - ICE FUTURES U.S. ,2591.0,0.21089662819414345,-41844,-5.6998556998557,33618,5.095598845598846,0.0588210162945494,0.10673170948528758,-0.00879877582249422,0.0320339637205711,-0.00897624712872407
2012-09-11,206445,62832,25212,97088,144098,073732,COCOA - ICE FUTURES U.S. ,2674.0,0.2277119813994042,-47010,-2.60369941031198,37620,2.0170354316818706,0.02952078478850348,0.045454545454545456,0.0320339637205711,-0.05310396409872853,-0.0057815190930958025
2012-09-18,200599,56714,23455,96218,138161,073732,COCOA - ICE FUTURES U.S. ,2532.0,0.2090887791065758,-41943,2.4544067427159777,33259,-2.1124270386785824,0.02904270433784597,0.09822998914792501,-0.05310396409872853,-0.019352290679304884,-0.0017483563076023934
2012-09-25,197859,54556,19167,93136,136986,073732,COCOA - ICE FUTURES U.S. ,2483.0,0.2216224685255662,-43850,-0.9506527948793364,35389,1.061819849550596,0.018498883201084643,0.08743540007867287,-0.019352290679304884,-0.003221908981071331,0.002950972709989536
2012-10-02,199186,54324,19453,95164,137518,073732,COCOA - ICE FUTURES U.S. ,2475.0,0.2126354261845712,-42354,0.7560939861214299,34871,-0.2618025967987304,0.011002140260097472,0.007021158355585074,-0.003221908981071331,-0.023434343434343474,0.007643660058763339
2012-10-09,200313,54493,20683,93149,133836,073732,COCOA - ICE FUTURES U.S. ,2417.0,0.20311712170453242,-40687,0.8369062082676494,33810,-0.5326679585914673,0.025098574795691345,0.018609662658295202,-0.023434343434343474,0.00041373603640870726,0.011759979338913672
2012-10-16,202707,55245,20335,94067,133704,073732,COCOA - ICE FUTURES U.S. ,2418.0,0.19553838791950945,-39637,0.5241796588339249,34910,0.5491405949688737,0.004609893269994864,0.014554114845197141,0.00041373603640870726,0.033085194375517046,0.015755814227303624
2012-10-23,205414,52014,16781,97293,139660,073732,COCOA - ICE FUTURES U.S. ,2498.0,0.20625176472879161,-42367,-1.346771448445293,35233,0.15934328858894858,0.0387503006925424,0.09862635365942292,0.033085194375517046,-0.046036829463570905,0.019870725047186545
2012-10-30,203930,52437,17873,96525,136556,073732,COCOA - ICE FUTURES U.S. ,2383.0,0.19629774922767618,-40031,1.1372155744009658,34564,-0.32568374112767384,0.016612250676803345,0.02154743279761058,-0.046036829463570905,0.03315148971884185,0.023068453207963323
2012-11-06,193492,50493,16437,95523,135804,073732,COCOA - ICE FUTURES U.S. ,2462.0,0.20817914952556177,-40281,-0.12259108517628599,34056,-0.24910508507821313,0.007582340150522853,0.050500522934409084,0.03315148971884185,-0.02721364744110477,0.027339392439038063
2012-11-13,179701,49734,18209,86529,121034,073732,COCOA - ICE FUTURES U.S. ,2395.0,0.19201340003672768,-34505,2.985136336386,31525,-1.3080644160998904,0.11449054022152311,0.03725181402057607,-0.02721364744110477,0.04634655532359089,0.03146958975842767
2012-11-20,185392,56147,17136,88003,132232,073732,COCOA - ICE FUTURES U.S. ,2506.0,0.23857016483990678,-44229,-5.411210844680887,39011,4.165808760107067,0.057538538379458305,0.10215193155302048,0.04634655532359089,-0.0015961691939345712,0.03679530921446884
2012-11-27,192742,59261,15907,89183,140056,073732,COCOA - ICE FUTURES U.S. ,2502.0,0.2639435099770678,-50873,-3.583757659445931,43354,2.3426037800983863,0.03927778432116699,0.05777724563644104,-0.0015961691939345712,-0.0043964828137490475,0.04279535521493206
2012-12-04,201382,65763,18134,89109,146287,073732,COCOA - ICE FUTURES U.S. ,2491.0,0.2839280571252644,-57178,-3.2712122941548807,47629,2.2179908893754345,0.026784652245577665,0.10404424472865538,-0.0043964828137490475,-0.022882376555600215,0.04918902782425971
2012-12-11,193803,61817,15254,88796,142067,073732,COCOA - ICE FUTURES U.S. ,2434.0,0.27487190600764694,-53271,1.9400939507999722,46563,-0.5293422450864527,0.019635021636208488,0.0885676843430084,-0.022882376555600215,-0.015201314708299107,0.05559427532810335
2012-12-18,190913,60617,13903,87021,141014,073732,COCOA - ICE FUTURES U.S. ,2397.0,0.2828146852231121,-53993,-0.372543252684427,46714,0.07791417057527489,0.012401605016773742,0.03423242082662373,-0.015201314708299107,-0.07592824363788064,0.06221182360927972
2013-01-08,193555,58158,23208,90799,127599,073732,COCOA - ICE FUTURES U.S. ,2215.0,0.1901268373330578,-36800,9.005672740986732,34950,-6.161969064442966,0.07872324838139544,0.14458127473391835,-0.07592824363788064,0.02483069977426644,0.06695292274165021
2013-01-15,194674,57290,25319,90853,125299,073732,COCOA - ICE FUTURES U.S. ,2270.0,0.17694196451503538,-34446,1.2161917801141795,31971,-1.5390974141716824,0.010890484473888745,0.036061446089409144,0.02483069977426644,-0.02511013215859026,0.07129710447415481
2013-01-22,198728,56577,28003,92159,122845,073732,COCOA - ICE FUTURES U.S. ,2213.0,0.15441206070609073,-30686,1.931434089811685,28574,-1.744968511460185,0.017488046734014252,0.04016315913927643,-0.02511013215859026,-0.008133755083596927,0.07523351517967722
2013-01-29,208369,58020,33025,97586,123177,073732,COCOA - ICE FUTURES U.S. ,2195.0,0.12281577393950156,-25591,2.5638058049192867,24995,-1.800954067871664,0.02608679896540634,0.0710088417815366,-0.008133755083596927,0.02323462414578592,0.07856787401911172
2013-02-05,202479,56644,34838,97864,121256,073732,COCOA - ICE FUTURES U.S. ,2246.0,0.11552803006731563,-23392,1.0553393259074046,21806,-1.5304579855928666,0.010035596933187294,0.03485931658686955,0.02323462414578592,-0.029830810329474655,0.08143235283544333
2013-02-12,185678,56576,34431,90216,113281,073732,COCOA - ICE FUTURES U.S. ,2179.0,0.12422042460603841,-23065,0.1614982294460166,22145,0.16742476997614567,0.0767726305547502,0.00521937872910875,-0.029830810329474655,-0.022946305644791165,0.08417667339507993
2013-02-19,186934,59128,36389,88568,111207,073732,COCOA - ICE FUTURES U.S. ,2129.0,0.1211069147399617,-22639,0.22942944236797033,22739,0.3199086590764657,0.018630959829808533,0.0472167258184407,-0.022946305644791165,-0.0014091122592766459,0.0875158854234236
2013-02-26,193185,61490,41590,90133,110394,073732,COCOA - ICE FUTURES U.S. ,2126.0,0.10487874317364185,-20261,1.2721067328575861,19900,-1.5187178362416682,0.011858752187984661,0.07337019790454016,-0.0014091122592766459,-0.0235183443085607,0.0910990625558799
2013-03-05,200892,64957,45397,94417,113859,073732,COCOA - ICE FUTURES U.S. ,2076.0,0.09677836847659439,-19442,0.4239459585371535,19560,-0.17599710122421514,0.037205438936795406,0.06591514580350509,-0.0235183443085607,0.039980732177264056,0.09406213952725742
2013-03-12,202471,65833,46320,93633,114258,073732,COCOA - ICE FUTURES U.S. ,2159.0,0.10186644013216707,-20625,-0.588873623638572,19513,-0.023395655377018498,0.005690482031449173,0.016040587411839183,0.039980732177264056,-0.027790643816581806,0.09655875705985066
2013-03-19,199309,68677,50287,95465,113779,073732,COCOA - ICE FUTURES U.S. ,2099.0,0.09188747121304106,-18314,1.1413980273718212,18390,-0.5546473322105389,0.01104452218462656,0.057252614236239535,-0.027790643816581806,0.02239161505478804,0.09909668940859263
2013-03-26,200766,66032,46627,98132,118811,073732,COCOA - ICE FUTURES U.S. ,2146.0,0.10300050805415259,-20679,-1.1865997019703074,19405,0.5092594915432821,0.03548858455907773,0.055965346754364945,0.02239161505478804,0.011649580615097799,0.10135019060392485
2013-04-02,201608,65067,45133,99322,120738,073732,COCOA - ICE FUTURES U.S. ,2171.0,0.10622594341494385,-21416,-0.3670940298656147,19934,0.26349083012063795,0.014164318822139416,0.022313974591651544,0.011649580615097799,0.02210962690004603,0.1041146963253016
2013-04-09,196358,61762,41540,94960,118082,073732,COCOA - ICE FUTURES U.S. ,2219.0,0.11775430591063261,-23122,-0.8461965795008134,20222,0.14285147414785127,0.032941861229241184,0.06677508663917446,0.02210962690004603,0.03379900856241558,0.10666056315838619
2013-04-16,194623,65820,36393,93174,123472,073732,COCOA - ICE FUTURES U.S. ,2294.0,0.1556753312815032,-30298,-3.6545493435459724,29427,4.687866040599314,0.03312315943982349,0.09005703775449307,0.03379900856241558,0.009590235396687019,0.1107196595104598
2013-04-23,200670,69765,31417,91466,133416,073732,COCOA - ICE FUTURES U.S. ,2316.0,0.20904968356007375,-41950,-5.986959403564841,38348,4.583733679986436,0.05181384014727724,0.08816785594275661,0.009590235396687019,0.022452504317789224,0.11651586420701307
2013-04-30,211436,79969,33111,89899,141372,073732,COCOA - ICE FUTURES U.S. ,2368.0,0.24344482491155717,-51473,-4.745602232521055,46858,4.240793342303284,0.04117680124183318,0.10521754510081359,0.022452504317789224,0.006756756756756799,0.12318584330457015
2013-05-07,224357,86177,33352,89781,149824,073732,COCOA - ICE FUTURES U.S. ,2384.0,0.26762258365016467,-60043,-4.05323596738493,52825,2.8221305737906506,0.035767200183635564,0.053953433894703376,0.006756756756756799,-0.017617449664429574,0.1298528032855027
2013-05-14,219769,83678,31129,89889,149566,073732,COCOA - ICE FUTURES U.S. ,2342.0,0.27154421233203957,-59677,0.163132864140633,52549,-0.12301822541752652,0.001528470902674824,0.04112989626068097,-0.017617449664429574,0.001280956447480719,0.13622966462963582
2013-05-21,224131,84061,32893,90940,149696,073732,COCOA - ICE FUTURES U.S. ,2345.0,0.2621502603388197,-58756,0.4190763938499061,51168,-0.6283870791603912,0.004907827590219252,0.018357644886023566,0.001280956447480719,-0.05970149253731338,0.14190190118243284
2013-05-28,218635,78739,27832,92484,149539,073732,COCOA - ICE FUTURES U.S. ,2205.0,0.26096004756786423,-57055,0.7589311607943569,50907,-0.11644975483088016,0.007028257644934572,0.09742800574265044,-0.05970149253731338,0.03537414965986385,0.147552473030657
2013-06-04,217046,78791,28070,92701,146637,073732,COCOA - ICE FUTURES U.S. ,2283.0,0.24850031790496024,-53936,1.426578544148924,50721,-0.0850732956754408,0.013031779324637125,0.0027138057850852977,0.03537414965986385,0.031537450722733285,0.15326662345032663
2013-06-11,210543,76888,23771,89859,148917,073732,COCOA - ICE FUTURES U.S. ,2355.0,0.2805032701158433,-59058,-2.3598684149903706,53117,1.1039134561337227,0.02145106710892217,0.061613963977389004,0.031537450722733285,-0.040764331210191074,0.15972590275833867
2013-06-18,188065,72780,20826,81786,136719,073732,COCOA - ICE FUTURES U.S. ,2259.0,0.2920958179352883,-54933,1.9592197318362519,51954,-0.5523812237880148,0.09277133246378802,0.07534773411960771,-0.040764331210191074,-0.03010181496237274,0.16680928741430268
2013-06-25,183124,71993,26469,80297,127257,073732,COCOA - ICE FUTURES U.S. ,2191.0,0.25643826041370876,-46960,4.239491665115785,45524,-3.4190306542950575,0.05276217273576997,0.06530438138571225,-0.03010181496237274,0.005476951163852162,0.17249873178892391
2013-07-02,181096,68117,27978,82705,123563,073732,COCOA - ICE FUTURES U.S. ,2203.0,0.22561514334938376,-40858,3.3321683667897166,40139,-2.9406303925209145,0.029582872767467565,0.05603829543680733,0.005476951163852162,-0.005447117566954152,0.17713343077060786
2013-07-09,177073,62102,33529,82871,112018,073732,COCOA - ICE FUTURES U.S. ,2191.0,0.16460442868195602,-29147,6.4667358748950825,28573,-6.3866678446790655,0.060090615683799496,0.12094404534094592,-0.005447117566954152,0.04701049748973074,0.1810001838655898
2013-07-16,172899,58850,26529,82511,118393,073732,COCOA - ICE FUTURES U.S. ,2294.0,0.20753156467070372,-35882,-3.803516063996205,32321,2.1166411592958836,0.033523473897981125,0.12007636538258823,0.04701049748973074,0.028334786399302425,0.1837617725287926
2013-07-23,175935,59665,19985,82820,126696,073732,COCOA - ICE FUTURES U.S. ,2359.0,0.24938755790490807,-43876,-4.623508522316497,39680,4.256242083528534,0.04110425934057542,0.09239171374764595,0.028334786399302425,-0.030521407376006837,0.18698236064020607
2013-07-30,176785,61504,20564,80672,125849,073732,COCOA - ICE FUTURES U.S. ,2287.0,0.25554769918262293,-45177,-0.7394776479949982,40940,0.7161735868360474,0.014502157165615119,0.02946337183798801,-0.030521407376006837,0.038041101880192496,0.19088900819241156
2013-08-06,177633,64730,22019,74371,124535,073732,COCOA - ICE FUTURES U.S. ,2374.0,0.2824024815208886,-50164,-2.8209406906694574,42711,1.0017818253811126,0.03828441575417534,0.05396027619914927,0.038041101880192496,0.022746419545071506,0.1954906725955472
2013-08-13,184378,75329,25115,73090,132175,073732,COCOA - ICE FUTURES U.S. ,2428.0,0.32045580275304,-59085,-5.022152415373269,50214,4.223877320092551,0.04346089201763574,0.13634462984349488,0.022746419545071506,0.020181219110378956,0.1998157467634208
2013-08-20,187034,82593,27185,71132,135204,073732,COCOA - ICE FUTURES U.S. ,2477.0,0.34256873081899547,-64072,-2.704769549512415,55408,2.8170389091974095,0.02416931606699752,0.08502614367177394,0.020181219110378956,-0.023011707710940632,0.20389315193667384
2013-08-27,186878,84525,27142,70090,134024,073732,COCOA - ICE FUTURES U.S. ,2420.0,0.34211624696325943,-63934,0.07378337628452582,57383,1.055957740303902,0.010886073468747856,0.017686514368613824,-0.023011707710940632,-0.009504132231405005,0.20766153732391862
2013-09-03,186400,85884,26686,69036,134703,073732,COCOA - ICE FUTURES U.S. ,2397.0,0.3522907725321888,-65667,-0.9273429724205097,59198,0.9712218666723745,0.008505980690982089,0.016123301057120013,-0.009504132231405005,0.06132665832290374,0.21174077390226254
2013-09-10,195916,89108,25220,69898,142035,073732,COCOA - ICE FUTURES U.S. ,2544.0,0.3682037199616162,-72137,-3.471030042918455,63888,2.5160944206008584,0.03866316241453667,0.041022321740955846,0.06132665832290374,0.027515723270440162,0.2156487254684542
2013-09-17,204637,93889,28046,71370,145569,073732,COCOA - ICE FUTURES U.S. ,2614.0,0.36258838821913925,-74199,-1.052491884276935,65843,0.9978766410094122,0.023075611116488967,0.0623856972977406,0.027515723270440162,-0.004208110175975555,0.21856587469970412
2013-09-24,208062,95719,28088,71147,146988,073732,COCOA - ICE FUTURES U.S. ,2603.0,0.36451153982947393,-75841,-0.8023964385717147,67631,0.8737422851195044,0.007527448598345062,0.015120308221667595,-0.004208110175975555,0.011909335382251252,0.22119663543874393
2013-10-01,213078,100385,31233,70483,147387,073732,COCOA - ICE FUTURES U.S. ,2634.0,0.36091947549723574,-76904,-0.5109054031971239,69152,0.7310320962020936,0.004879056317987791,0.059345986111322156,0.011909335382251252,0.03189066059225509,0.22411645652317969
2013-10-08,216211,100707,31353,72191,150359,073732,COCOA - ICE FUTURES U.S. ,2718.0,0.36153572204929446,-78168,-0.5932099982166156,69354,0.09480096490487051,0.02102898225117951,0.00334696350143874,0.03189066059225509,0.015452538631346657,0.2268070960140206
2013-10-15,217964,103930,33174,73121,153176,073732,COCOA - ICE FUTURES U.S. ,2760.0,0.3672854232809088,-80055,-0.8727585553001466,70756,0.6484406436305276,0.016557886317538455,0.03678959038394212,0.015452538631346657,0.003260869565217428,0.22978113441971942
2013-10-22,226213,108250,36846,75305,156490,073732,COCOA - ICE FUTURES U.S. ,2769.0,0.35888742026320325,-81185,-0.5184342368464517,71404,0.29729680130663777,0.023719234668564897,0.055080774108176654,0.003260869565217428,-0.03972553268327916,0.23277671708430925
2013-10-29,223683,108235,36042,73940,154953,073732,COCOA - ICE FUTURES U.S. ,2659.0,0.3621777247265103,-81013,0.07603453382431602,72193,0.3487863208568915,0.012678413057629548,0.00567658046674106,-0.03972553268327916,0.028958254983076248,0.23598131971521308
2013-11-05,223952,110351,26245,71625,164664,073732,COCOA - ICE FUTURES U.S. ,2736.0,0.4154417017932414,-93039,-5.376358507351922,84106,5.325840586901999,0.050895301939574,0.08721338838618993,0.028958254983076248,-0.04714912280701755,0.24000420312029866
2013-11-12,201834,100301,23252,68155,152065,073732,COCOA - ICE FUTURES U.S. ,2607.0,0.4157376854246559,-83910,4.076319925698364,77049,-3.1511216689290564,0.07296794114975934,0.10556603239095773,-0.04714912280701755,0.07211354046797092,0.2442242018933175
2013-11-19,211675,105123,28830,68837,154484,073732,COCOA - ICE FUTURES U.S. ,2795.0,0.40461556631628676,-85647,-0.8606082225987693,76293,-0.37456523677873893,0.013885841456916277,0.07763917194836994,0.07211354046797092,-0.007871198568872972,0.24800182529313913
2013-11-26,216171,107729,29844,69281,156367,073732,COCOA - ICE FUTURES U.S. ,2773.0,0.40285699746959586,-87086,-0.679815755285225,77885,0.7520963741584977,0.010312522158406013,0.02631330275562792,-0.007871198568872972,0.015506671474936784,0.25205650985915584
2013-12-03,220371,108441,29186,70320,159775,073732,COCOA - ICE FUTURES U.S. ,2816.0,0.40592909230343377,-89455,-1.0958916783472343,79255,0.6337575345444115,0.019326799800082575,0.009954442078952531,0.015506671474936784,-0.01171875,0.255274950771916
2013-12-10,213305,109171,24893,63065,156037,073732,COCOA - ICE FUTURES U.S. ,2783.0,0.43586413820585546,-92972,-1.5959450199890184,84278,2.279338025420768,0.050172978795264306,0.0374671798543979,-0.01171875,-0.004311893639956876,0.2585811166993927
2013-12-17,210836,105904,21022,63181,157210,073732,COCOA - ICE FUTURES U.S. ,2771.0,0.44598171090326133,-94029,-0.4955345631841729,84882,0.2831626075338131,0.00584869618087853,0.05623749271228905,-0.004311893639956876,0.01768314687838335,0.2616975331182003
2013-12-24,214434,106576,20445,62458,158788,073732,COCOA - ICE FUTURES U.S. ,2820.0,0.44922913343965976,-96330,-1.0913695953252767,86131,0.5924035743421427,0.01040018802599821,0.0098330197368939,0.01768314687838335,-0.03936170212765955,0.2650505567226621
2013-12-31,207485,106430,21602,62926,154804,073732,COCOA - ICE FUTURES U.S. ,2709.0,0.44281755307612597,-91878,2.07616329499986,84828,-0.6076461755132114,0.02044734303954439,0.01017714321419645,-0.03936170212765955,-0.012550756736803281,0.26812753495060465
2014-01-07,203512,101783,21272,66468,153096,073732,COCOA - ICE FUTURES U.S. ,2675.0,0.4256653170329022,-86628,2.5303033954261753,80511,-2.080632334867581,0.02391102366508171,0.04044532932428589,-0.012550756736803281,0.028785046728971864,0.27265712109867857
