,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,PA_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2013-02-26,34819,27464,2360,3949,31018,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,739.0,0.7774203739337718,-27069,4.680048215502333,25104,-2.871966878046224,0.07040924300054337,0.10132778969957082,-0.032405891980360035,-0.008660384863413362,0.45096778020645917
2013-03-05,34479,27459,2585,3917,30497,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,732.5999755859375,0.7709040285391108,-26580,1.4044056405985237,24874,-0.6605588902610643,0.016069041669088163,0.007655438689921449,-0.008660384863413362,0.05569212419846581,0.4543614790684561
2013-03-12,38141,29669,2498,3998,33294,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,773.4000244140625,0.7680973230906374,-29296,-7.877258621189711,27171,6.662026160851532,0.07717472916443205,0.07140858643951876,0.05569212419846581,-0.05171967770534336,0.4575179497262758
2013-03-19,37671,29418,2758,4003,32754,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,733.4000244140625,0.7632130816808685,-28751,1.4289085236359822,26660,-1.3397656065651136,0.01482710776178687,0.015881402287419195,-0.05171967770534336,0.03572395732166367,0.4616629041512109
2013-03-26,37808,28707,2674,4891,32661,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,759.5999755859375,0.7345006347862886,-27770,2.604125189137533,26033,-1.6644102890817871,0.026123775031955686,0.025333800707434434,0.03572395732166367,0.011387604913217775,0.46463216121801076
2013-04-02,40010,30544,2574,4974,34656,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,768.25,0.7418645338665334,-29682,-5.057130765975455,27970,5.123254337706305,0.05243502397173858,0.058487831390784464,0.011387604913217775,-0.0473804418015783,0.4682275570093829
2013-04-09,38032,28212,3194,5206,32096,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,731.8499755859375,0.7070361800588978,-26890,6.978255436140965,25018,-7.378155461134717,0.07484853359069218,0.09399477806788512,-0.0473804418015783,-0.07487871779881461,0.473251994156526
2013-04-16,36931,25047,3768,7597,30013,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,677.0499877929688,0.6069697544068668,-22416,11.763777871266303,21279,-9.831194783340345,0.11895772400957193,0.1297588061773382,-0.07487871779881461,-0.007237225415037685,0.4783942867885378
2013-04-23,35716,24012,4301,7800,28021,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,672.1500244140625,0.5661608242804346,-20221,5.943516287130053,19711,-4.245755598277869,0.061276904609028224,0.05538092042524635,-0.007237225415037685,0.03652456579819341,0.4843895601648469
2013-04-30,36193,23681,4231,8412,28565,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,696.7000122070312,0.5568203796314204,-20153,0.19039086123866053,19450,-0.7307649232836824,0.031262676799091324,0.014366580682143882,0.03652456579819341,-0.024687831068847643,0.49033698531407044
2013-05-07,35922,23608,4309,8377,28342,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,679.5,0.5557875396692834,-19965,0.519437460282375,19299,-0.41720774735446076,0.007026335139845856,0.00540889064011176,-0.024687831068847643,0.0690213751494666,0.49537477761577825
2013-05-14,36906,23520,2793,9030,30811,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,726.4000244140625,0.5901750392890045,-21781,-5.055397806358221,20727,3.975279772841156,0.07836148691046911,0.060958461596929275,0.0690213751494666,0.029322669434310722,0.4998755197577768
2013-05-21,36735,23744,2363,8833,31498,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,747.7000122070312,0.6169865251122907,-22665,-2.395274481114182,21381,1.7720695821817591,0.021918623391435868,0.025050752671697245,0.029322669434310722,0.012170623829571126,0.5071788909883572
2013-05-28,37666,24960,3378,8199,31196,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,756.7999877929688,0.6105506292146764,-22997,-0.9037702463590581,21582,0.5471621069824418,0.02375936032491433,0.07872820947138118,0.012170623829571126,-0.010504773170273984,0.5166704903487217
2013-06-04,36364,25859,3373,6443,30466,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,748.8499755859375,0.6606258937410626,-24023,-2.7239420166728614,22486,2.4000424786279404,0.0673548457015904,0.030925013683634373,-0.010504773170273984,0.0025372564278656196,0.5274825547065201
2013-06-11,37301,26797,3329,6098,31222,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,750.75,0.6735476260690062,-25124,-3.027719722802772,23468,2.7004729952700472,0.0295016077170418,0.03259642833432915,0.0025372564278656196,-0.05854147480124039,0.5382929318146936
2013-06-18,36845,26381,3641,6335,30508,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,706.7999877929688,0.6560727371420817,-24173,2.5495295032304766,22740,-1.9516903032090291,0.02581223027440762,0.024248884151622144,-0.05854147480124039,-0.05609785521179189,0.5481282412262763
2013-06-25,34530,23707,4171,7104,27187,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,667.1500244140625,0.5816101940341731,-20083,11.100556384855476,19536,-8.695888180214412,0.11927327870286664,0.11492933495946625,-0.05609785521179189,0.02990324580951098,0.5549658338225374
2013-07-02,35142,23289,4162,8183,27620,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,687.0999755859375,0.5530988560696602,-19437,1.8708369533738778,19127,-1.1844772661453808,0.04223109795268553,0.015554988889293651,0.02990324580951098,0.013025778671290178,0.5602696708793669
2013-07-09,34543,23803,3431,7109,27774,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,696.0499877929688,0.5982398749384825,-20665,-3.494394172215583,20372,3.54276933583746,0.035203394203480204,0.04571491517955497,0.013025778671290178,0.05524030296868232,0.5680979961810023
2013-07-16,33994,23865,2193,6370,28651,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,734.5,0.6554391951520857,-22281,-4.678227137191326,21672,3.7634252960078745,0.04614374232603295,0.04988870980121268,0.05524030296868232,0.005513938451965572,0.5768795433158194
2013-07-23,36414,26185,3027,6099,30305,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,738.5499877929688,0.6647443291041907,-24206,-5.662764017179502,23158,4.371359651703242,0.052878804526975055,0.10796932767355881,0.005513938451965572,-0.014623231970042672,0.5860974335731937
2013-07-30,37791,27143,3321,6529,31279,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,727.75,0.6549178375803762,-24750,-1.4939309056956116,23822,1.8234744878343496,0.03713499788404571,0.04109768907563025,-0.014623231970042672,-0.00803844120362418,0.5947631967927542
2013-08-06,38182,27247,2296,6729,32751,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,721.9000244140625,0.6815253260698758,-26022,-3.3658807652615703,24951,2.9874837924373527,0.04235055724417427,0.038215482517009104,-0.00803844120362418,0.02230222335704335,0.6049080792570797
2013-08-13,39308,27989,2541,6917,33769,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,738.0,0.6831179403683728,-26852,-2.1737991723848933,25448,1.3016604682834843,0.029641645774959445,0.03232885686210285,0.02230222335704335,0.014566395663956566,0.6146439941272486
2013-08-20,39391,28418,2493,6373,33960,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,748.75,0.7003376405777969,-27587,-1.8698483769207286,25925,1.2134934364505954,0.01822329110157935,0.015431399825304908,0.014566395663956566,0.00020036649624377567,0.6243618508805386
2013-08-27,37753,28143,2319,5722,33076,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,748.9000244140625,0.724551691256324,-27354,0.5915056738848976,25824,-0.25640374704881824,0.0395638950461364,0.014739675661479877,0.00020036649624377567,-0.04366405546937413,0.6347276676230839
2013-09-03,35316,26422,2999,5926,30507,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,716.2000122070312,0.6960301279873146,-24581,7.34511164675655,23423,-6.359759489312107,0.0761123157576922,0.08160837497025934,-0.04366405546937413,-0.03511592290617327,0.6431680110226176
2013-09-10,34514,25170,3135,6466,29269,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,691.0499877929688,0.6606884162948369,-22803,5.0345452486125275,22035,-3.9302299241137164,0.049755142017629775,0.04903727256668433,-0.03511592290617327,0.020548458805971892,0.6483219627431093
2013-09-17,34825,25648,3725,6341,28787,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,705.25,0.6445369705671213,-22446,1.0343628672422784,21923,-0.324505997566205,0.017279662946936915,0.0363599223776938,0.020548458805971892,0.018574938796082963,0.651710785735437
2013-09-24,35410,26348,2881,6091,30065,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,718.3499755859375,0.6770403840722959,-23974,-4.387652548456568,23467,4.4335965541995686,0.04226131209204558,0.05282424988880906,0.018574938796082963,-0.000626367630218061,0.6547840858660793
2013-10-01,35689,26633,2516,6028,30757,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,717.9000244140625,0.6929025750231164,-24729,-2.1321660547867833,24117,1.835639649816436,0.020524670381949165,0.02229922124258122,-0.000626367630218061,-0.005571806468825158,0.6570191432754945
2013-10-08,36267,26212,2719,7036,30928,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,713.9000244140625,0.6587807097361238,-23892,2.3452604443946314,23493,-1.7484378940289727,0.031055737014013277,0.021568559676471605,-0.005571806468825158,-0.012046555998022623,0.6567364534560736
2013-10-15,36477,26389,3389,7174,30598,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,705.2999877929688,0.6421580722098856,-23424,1.290429315907023,23000,-1.359362505859321,0.012390130255215504,0.02844381758345087,-0.012046555998022623,0.06607122845261215,0.6565158042472533
2013-10-22,37936,28023,2624,6422,32973,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,751.9000244140625,0.6998892872205821,-26551,-8.572525152836032,25399,6.576746991254763,0.07937555527351187,0.07827846118706562,0.06607122845261215,-0.007780338384285268,0.6570893190236683
2013-10-29,38956,29079,2857,6488,33890,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,746.0499877929688,0.7034089742273334,-27402,-2.243251792492619,26222,2.169443272880641,0.024344940314032393,0.04036197394789579,-0.007780338384285268,0.004959469563128094,0.6579470181721856
2013-11-05,40147,29095,2874,7017,34343,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,749.75,0.680648616334969,-27326,0.19509189855221276,26221,-0.002566998665160694,0.02374274661508704,0.0010322499921799242,0.004959469563128094,-0.01053687817814275,0.6601343044295316
2013-11-12,41464,30787,3126,6506,35330,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,741.8499755859375,0.6951572448388964,-28824,-3.7312875183699905,27661,3.586818442224824,0.03580648245530165,0.0573231504142954,-0.01053687817814275,-0.027296624204922182,0.6648011164254896
2013-11-19,38152,27657,3330,6502,31879,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,721.5999755859375,0.6651551687984902,-25377,8.313235577850666,24327,-8.040710013505691,0.09001849873635392,0.10759350695452932,-0.027296624204922182,-0.007483319791580456,0.66906409529252
2013-11-26,36338,25349,3124,7969,31074,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,716.2000122070312,0.6358357642137707,-23105,5.955126860977144,22225,-5.509540784231495,0.058192249570985836,0.08829417342745759,-0.007483319791580456,-0.003001988798404298,0.6722624597315114
2013-12-03,35385,24900,3093,7787,30344,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,714.0499877929688,0.6374735057227638,-22557,1.5080631845451042,21807,-1.1503109692333096,0.02391754740237602,0.017147143928839353,-0.003001988798404298,0.033541086221508865,0.6745035090452665
2013-12-10,36051,24497,2709,8184,31112,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,738.0,0.6359879060220244,-22928,-1.0484668644906034,21788,-0.05369506853186378,0.02964678338762215,0.02892744247592443,0.033541086221508865,-0.051964736566310954,0.6746348484866727
2013-12-17,36789,24100,3645,9671,31051,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,699.6500244140625,0.5811519747750686,-21380,4.293916950986103,20455,-3.6975395966824776,0.038013850007367025,0.048044692737430165,-0.051964736566310954,-0.007289411052854411,0.6716311198225395
2013-12-24,37782,22705,5520,11831,29982,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,694.5499877929688,0.4804139537345826,-18151,8.777080105466307,17185,-8.8885264617141,0.07722478654963767,0.1158547387068202,-0.007289411052854411,0.03289905265667481,0.6666278155855395
2013-12-31,38881,23215,6257,12608,30508,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,717.4000244140625,0.4603791054756822,-17900,0.6643375152188873,16958,-0.6008152030067228,0.03022079970312645,0.04231134636264929,0.03289905265667481,0.032617734294082545,0.661685320596765
2014-01-07,38773,24133,4862,11432,31761,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,740.7999877929688,0.5243081525804039,-20329,-6.24726730279571,19271,5.948921066844989,0.0562359641608594,0.07977237454733575,0.032617734294082545,-0.0037796812082984133,0.6587074648227467
2014-01-14,38643,24766,4406,10483,32144,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,738.0,0.5605413658359858,-21661,-3.4353802904082733,20360,2.8086555076986564,0.03124780068970371,0.03733031674208145,-0.0037796812082984133,0.012398407065125294,0.6565681192357231
2014-01-21,39226,26371,4375,9226,32672,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,747.1500244140625,0.5977158007444042,-23446,-4.619206583339803,21996,4.233625753694072,0.04260346555921524,0.05321017368112925,0.012398407065125294,-0.04222719373243344,0.6545174248302129
2014-01-28,39495,24853,5148,11055,31933,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,715.5999755859375,0.5286238764400557,-20878,6.546678223627186,19705,-5.840513944832509,0.059737601191030054,0.07636412119596013,-0.04222719373243344,-0.021939563593500355,0.650428048109083
2014-02-04,39256,23905,6492,12020,30132,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,699.9000244140625,0.46138169961279807,-18112,7.0034181541967335,17413,-5.803266236232434,0.06561966217498577,0.07540217784649801,-0.021939563593500355,0.023217601704763613,0.645445133432087
2014-02-11,40276,24385,7449,12215,30173,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,716.1500244140625,0.44587347303605124,-17958,0.39229671897289586,16936,-1.2151008762991644,0.005567613475511937,0.045140415907520264,0.023217601704763613,0.02904417661646641,0.6399330339851999
2014-02-18,40436,23454,6126,13008,31533,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,736.9500122070312,0.4581313680878425,-18525,-1.4077862747045387,17328,0.9732843380673354,0.04833748680990548,0.0762001352265044,0.02904417661646641,-0.001153452211158812,0.6342025092933841
2014-02-25,41410,23902,5972,13012,32547,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,736.0999755859375,0.4717459550833132,-19535,-2.497774260559897,17930,1.4887723810465923,0.022344651989727606,0.02015130213563634,-0.001153452211158812,0.03749495657722868,0.6283241550847214
2014-03-04,40300,27624,5741,8691,32121,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,763.7000122070312,0.5813895781637717,-23430,-9.405940594059405,21883,9.546003380825887,0.11631382926590218,0.1184774464258954,0.03749495657722868,0.008642104858508581,0.6246796464236571
2014-03-11,41579,29883,6575,7424,32627,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,770.2999877929688,0.6061473339907165,-25203,-4.399503722084367,23308,3.535980148883375,0.04426855758907393,0.0848373470843162,0.008642104858508581,0.0018823993638967806,0.6215652235563511
2014-03-18,42334,30304,6994,7498,32856,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,771.75,0.5989984409694336,-25358,-0.3727843382476731,23310,0.004810120493518363,0.007508549338355553,0.022521314815807818,0.0018823993638967806,0.022870132055798464,0.6184072496965158
2014-03-25,42454,30065,7466,7638,32680,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,789.4000244140625,0.5898619682479861,-25042,0.7464449378749941,22599,-1.679501110218737,0.00783769036162508,0.018944339346140524,0.022870132055798464,-0.008930895122986504,0.6156257368784714
2014-04-01,40974,28925,6628,7482,32148,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,782.3499755859375,0.6019915068091961,-24666,0.8856644839119989,22297,-0.7113581759080416,0.01736058541508958,0.055635248783506314,-0.008930895122986504,-0.00798875208671046,0.6129358709735228
2014-04-08,41129,27478,5628,9172,33208,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,776.0999755859375,0.5844051642393445,-24036,1.5375604041587347,21850,-1.0909357153316737,0.06488909863142991,0.07391409412191144,-0.00798875208671046,0.02583436343106138,0.610577582207762
2014-04-15,41882,27949,5370,9397,34332,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,796.1500244140625,0.5953631631727234,-24935,-2.185805635925989,22579,1.772471978409395,0.030849093279059662,0.021879408145502568,0.02583436343106138,-0.01538654728926947,0.6103543785301824
2014-04-22,42478,27500,4910,9950,34574,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,783.9000244140625,0.5796883092424314,-24624,0.74256243732391,22590,0.026264266271906787,0.017855538585931183,0.02804689910521444,-0.01538654728926947,0.03080745328073875,0.6106145224717593
2014-04-29,43087,28022,4803,9841,35230,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,808.0499877929688,0.5892496576693667,-25389,-1.8009322472809457,23219,1.4807665144309996,0.01697322003061836,0.019162223914699163,0.03080745328073875,0.012994245601907206,0.6112381624340274
2014-05-06,44208,28046,5400,10590,35365,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,818.5499877929688,0.5604189287006877,-24775,1.425023789077912,22646,-1.329867477429387,0.019236209335219235,0.018567242719607725,0.012994245601907206,-0.0013438099106242163,0.6113272276077083
2014-05-13,44496,27875,5903,11260,35256,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,817.4500122070312,0.5392844300611291,-23996,1.7621245023525154,21972,-1.5246109301483894,0.016746925788975835,0.019953816093315174,-0.0013438099106242163,0.010092360238304732,0.6103485620456338
2014-05-20,43517,28039,6218,10691,34485,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,825.7000122070312,0.5467748236321438,-23794,0.4539733908665948,21821,-0.33935634663790004,0.029661767310076147,0.013982543713693552,0.010092360238304732,0.005873774390500408,0.6089983370171693
2014-05-27,42575,29434,5846,8766,34309,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,830.5499877929688,0.5999530240751615,-25543,-4.019118965002183,23588,4.060482110439598,0.04877539175856065,0.050085034013605444,0.005873774390500408,0.006802750583473571,0.6087945369183326
2014-06-03,41058,30066,6357,7291,32926,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,836.2000122070312,0.6243606605290077,-25635,-0.2160892542571932,23709,0.28420434527304755,0.07106447522192108,0.03138127007659995,0.006802750583473571,0.022363085307395725,0.6080971285873316
