,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,SI_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-09-18,127032,43205,10650,31884,82358,084691,SILVER - COMMODITY EXCHANGE INC. ,34.64400100708008,0.3973329554757856,-50474,-2.645187938868236,32555,0.8864105741429161,0.028028220794453877,0.048184941045399686,0.03387156210201914,-0.02187967319395656,0.22073227005440568
2012-09-25,133163,44778,10768,34451,86110,084691,SILVER - COMMODITY EXCHANGE INC. ,33.88600158691406,0.38793809091113896,-51659,-0.9328358208955223,34010,1.1453806914793123,0.052413301150454956,0.0304432362366327,-0.02187967319395656,0.02118864637354978,0.22361896215364413
2012-10-02,139117,47236,9118,35788,93628,084691,SILVER - COMMODITY EXCHANGE INC. ,34.604000091552734,0.4157651473220383,-57840,-4.641679745875356,38118,3.0849410121430125,0.0684227607096495,0.07289633388934237,0.02118864637354978,-0.018870647214253466,0.22801507238895727
2012-10-09,140426,49398,9573,36184,93188,084691,SILVER - COMMODITY EXCHANGE INC. ,33.95100021362305,0.40593622263683365,-57004,0.6009330275954772,39825,1.2270247345759326,0.006461985591936431,0.04437774499330179,-0.018870647214253466,-0.030308365648691216,0.23180402069060652
2012-10-16,141405,49041,8913,36221,93315,084691,SILVER - COMMODITY EXCHANGE INC. ,32.922000885009766,0.4037622432021499,-57094,-0.06409069545525757,40128,0.21577200803270052,0.0012660573122529645,0.0175484004555337,-0.030308365648691216,-0.03505258504768949,0.23607555865548044
2012-10-23,140643,47463,9327,35786,91285,084691,SILVER - COMMODITY EXCHANGE INC. ,31.76799964904785,0.39460904559771903,-55499,1.1279657720731233,38136,-1.408719635090697,0.01939860393008633,0.03507659799260433,-0.03505258504768949,0.007649267834007212,0.2394403437262214
2012-10-30,137585,46782,10565,36939,90671,084691,SILVER - COMMODITY EXCHANGE INC. ,32.01100158691406,0.390536759094378,-53732,1.256372517651074,36217,-1.3644475729328869,0.01384687720398088,0.03346295359827018,0.007649267834007212,0.00024989596605706765,0.24290862110488773
2012-11-06,139313,44230,10111,38726,88404,084691,SILVER - COMMODITY EXCHANGE INC. ,32.01900100708008,0.35659270850530816,-49678,2.9465421375876732,34119,-1.5248755314896245,0.03188861795012979,0.05531734785889108,0.00024989596605706765,0.014335226563988224,0.24551718097524322
2012-11-13,144567,45185,10775,41797,92758,084691,SILVER - COMMODITY EXCHANGE INC. ,32.47800064086914,0.35250783373799,-50961,-0.9209477938168011,34410,0.2088821574440289,0.05518189587900858,0.028931379556826304,0.014335226563988224,0.013701572943016993,0.24772101119464077
2012-11-20,150335,47308,9347,43419,98605,084691,SILVER - COMMODITY EXCHANGE INC. ,32.92300033569336,0.36708683939202447,-55186,-2.9225203538843583,37961,2.4563005388504986,0.052589703148763586,0.06267761009619628,0.013701572943016993,0.03216590520646001,0.2509304283405339
2012-11-27,150727,51084,9809,42544,101878,084691,SILVER - COMMODITY EXCHANGE INC. ,33.98199844360352,0.393652099491133,-59334,-2.7591711843549405,41275,2.2044101506635183,0.028721385938430433,0.06959749068037377,0.03216590520646001,-0.036725246927626354,0.25448034802629793
2012-12-04,141738,50204,8932,38410,96924,084691,SILVER - COMMODITY EXCHANGE INC. ,32.73400115966797,0.41283212688199356,-58514,0.5440299349154432,41272,-0.001990353420422353,0.06715237855971153,0.029711174242424244,-0.036725246927626354,0.006323722279234278,0.25789351195624055
2012-12-11,142085,48548,9048,39515,97438,084691,SILVER - COMMODITY EXCHANGE INC. ,32.941001892089844,0.40766442622373933,-57923,0.41696651568386744,39500,-1.2501940199523065,0.011821573824596759,0.030766025418431837,0.006323722279234278,-0.04086100912002233,0.26176131949606546
2012-12-18,141423,44889,8900,40347,95686,084691,SILVER - COMMODITY EXCHANGE INC. ,31.59499931335449,0.391301273484511,-55339,1.8186296934933317,35989,-2.471056057993455,0.018995390824285283,0.07077655282678615,-0.04086100912002233,-0.03734763169715871,0.26646821366592144
2013-01-08,137542,37257,9163,44977,86242,084691,SILVER - COMMODITY EXCHANGE INC. ,30.415000915527344,0.3000174492155124,-41265,9.951705168183393,28094,-5.582543150689775,0.107255808991076,0.17007755277897457,-0.03734763169715871,0.035607372781762736,0.2696244384185247
2013-01-15,140433,38382,9810,46337,88369,084691,SILVER - COMMODITY EXCHANGE INC. ,31.49799919128418,0.29930287040795256,-42032,-0.5576478457489349,28572,0.34753020895435577,0.025886003593009962,0.03676958831341302,0.035607372781762736,0.020604488682133937,0.27252242844008634
2013-01-22,142279,41282,10189,44790,92188,084691,SILVER - COMMODITY EXCHANGE INC. ,32.14699935913086,0.33313419408345574,-47398,-3.821039214429657,31093,1.7951621057728597,0.03917417395494167,0.06370577606807717,0.020604488682133937,-0.030733784866353808,0.27541573125612157
2013-01-29,148532,43089,8285,45404,95671,084691,SILVER - COMMODITY EXCHANGE INC. ,31.15900039672852,0.3384253898149894,-50267,-2.0164606161134113,34804,2.6082556104555135,0.029041290093921673,0.07223498267606182,-0.030733784866353808,0.02246538228692052,0.2781429809881322
2013-02-05,151512,42449,6588,46293,98239,084691,SILVER - COMMODITY EXCHANGE INC. ,31.858999252319336,0.34285073129521093,-51946,-1.1303961435919532,35861,0.7116311636549699,0.023918578584673292,0.0476578909802802,0.02246538228692052,-0.026836986794997464,0.28006581461546115
2013-02-12,152817,40205,8133,52182,98979,084691,SILVER - COMMODITY EXCHANGE INC. ,31.003999710083008,0.3062290190227527,-46797,3.398410686942288,32072,-2.500792016473943,0.04385390411547952,0.07838553518970583,-0.026836986794997464,-0.051315946914877064,0.28052488768556266
2013-02-19,155353,39057,12601,54208,92164,084691,SILVER - COMMODITY EXCHANGE INC. ,29.413000106811523,0.24432099798523363,-37956,5.785351106225093,26456,-3.674983804157914,0.06040089634629574,0.10871501025978551,-0.051315946914877064,-0.005337761787052031,0.2789375583465611
2013-02-26,145625,37753,16016,52509,83395,084691,SILVER - COMMODITY EXCHANGE INC. ,29.256000518798828,0.21209270386266094,-30886,4.550925955726635,21737,-3.0375982439991502,0.07702495879444314,0.08776432516877755,-0.005337761787052031,-0.023687475429586824,0.2761745905307558
2013-03-05,147100,38449,19846,52774,81957,084691,SILVER - COMMODITY EXCHANGE INC. ,28.5629997253418,0.19838885112168592,-29183,1.1694420600858368,18603,-2.1521030042918454,0.012640001187551491,0.07763959173170941,-0.023687475429586824,0.019885894300978535,0.27317483092164724
2013-03-12,148283,38637,20529,51929,81352,084691,SILVER - COMMODITY EXCHANGE INC. ,29.131000518798828,0.1984246339769225,-29423,-0.16315431679129844,18108,-0.336505778382053,0.010879270113519557,0.014721292634283203,0.019885894300978535,-0.011019225125800114,0.26958940077627547
2013-03-19,151521,38707,23656,55014,81453,084691,SILVER - COMMODITY EXCHANGE INC. ,28.809999465942383,0.1744906646603441,-26439,2.0123682418078945,15051,-2.061598430029066,0.023346303501945526,0.051264371502333116,-0.011019225125800114,-0.005761901051305918,0.2667446120427187
2013-03-26,151568,37548,26144,55564,79605,084691,SILVER - COMMODITY EXCHANGE INC. ,28.643999099731445,0.15861527499208275,-24041,1.582618910910039,11404,-2.406927092614225,0.017740754167005747,0.05725993845380896,-0.005761901051305918,-0.049818464272670004,0.26366216133305215
2013-04-02,155755,38201,30055,57847,76350,084691,SILVER - COMMODITY EXCHANGE INC. ,27.21699905395508,0.11879554428429263,-18503,3.653805552623245,8146,-2.1495302438509447,0.041267688547434,0.06686591654946085,-0.049818464272670004,0.023845397744258978,0.26040193602456524
2013-04-09,162241,38492,30577,61060,78984,084691,SILVER - COMMODITY EXCHANGE INC. ,27.86599922180176,0.11047762279571748,-17924,0.3717376649224744,7915,-0.14830984559083177,0.041751163919910884,0.01177083785779438,0.023845397744258978,-0.15230027990099004,0.25733138495503255
2013-04-16,157302,39701,22103,61641,84139,084691,SILVER - COMMODITY EXCHANGE INC. ,23.621999740600582,0.1430242463541468,-22498,-2.81926270178315,17598,5.968281753687416,0.03934696117437234,0.15667270726813798,-0.15230027990099004,-0.03424773618417687,0.2549062548879491
2013-04-23,158970,38817,23816,68258,85422,084691,SILVER - COMMODITY EXCHANGE INC. ,22.8129997253418,0.10797005724350506,-17164,3.3909295495289316,15001,-1.650964386975372,0.05140551795939615,0.04146376510785049,-0.03424773618417687,0.05834389998747547,0.25254975939111773
2013-04-30,143477,35720,23530,65685,79915,084691,SILVER - COMMODITY EXCHANGE INC. ,24.143999099731445,0.09917965945761341,-14230,1.845631251179468,12190,-1.768258161917343,0.05549450549450549,0.05709704641350211,0.05834389998747547,-0.015448939910220894,0.250261374378255
2013-05-07,144156,35834,22183,65703,80159,084691,SILVER - COMMODITY EXCHANGE INC. ,23.770999908447266,0.10028025194927717,-14456,-0.15751653575137478,13651,1.0182816758086661,0.001796218343365647,0.02518227416102177,-0.015448939910220894,-0.017500330983683532,0.24867571540227604
2013-05-14,144666,35690,24896,66717,79935,084691,SILVER - COMMODITY EXCHANGE INC. ,23.354999542236328,0.09136908465015968,-13218,0.8587918643691557,10794,-1.9818807403091097,0.008441753266235714,0.04715610867197042,-0.017500330983683532,-0.03909227680182181,0.2463142138997993
2013-05-21,148619,35533,26718,67754,79680,084691,SILVER - COMMODITY EXCHANGE INC. ,22.441999435424805,0.08024545986717714,-11926,0.8930916732335172,8815,-1.3679786542795127,0.008763243213912666,0.031790653965398145,-0.03909227680182181,-0.011674500349351913,0.2448260037476349
2013-05-28,145299,34059,29468,66428,74762,084691,SILVER - COMMODITY EXCHANGE INC. ,22.18000030517578,0.057357586769351473,-8334,2.416918429003021,4591,-2.842166883103775,0.04422409519087754,0.06649141309994176,-0.011674500349351913,0.009918814712692292,0.24325038585843853
2013-06-04,145734,35051,29695,66857,75256,084691,SILVER - COMMODITY EXCHANGE INC. ,22.399999618530277,0.05763239875389408,-8399,-0.04473533885298591,5356,0.5265005265005265,0.006494831577688178,0.018827417909986717,0.009918814712692292,-0.03370532025107875,0.24178291154377313
2013-06-11,147175,35509,31806,68438,73458,084691,SILVER - COMMODITY EXCHANGE INC. ,21.645000457763672,0.034109053847460505,-5020,2.3186078746208847,3703,-1.1342583062291574,0.02381321531262333,0.03816385649558048,-0.03370532025107875,0.0014322077465229732,0.24002001119350325
2013-06-18,149891,35474,31570,68245,74197,084691,SILVER - COMMODITY EXCHANGE INC. ,21.676000595092773,0.03970885510137367,-5952,-0.6332597248173943,3904,0.1365721080346526,0.006543013998680165,0.004042121591790466,0.0014322077465229732,-0.09918810974593006,0.23806306103350117
2013-06-25,140639,34505,33668,66478,70571,084691,SILVER - COMMODITY EXCHANGE INC. ,19.525999069213867,0.029102880424348866,-4093,1.2402345704545303,837,-2.0461535382377862,0.03935088909805982,0.04498848517741628,-0.09918810974593006,-0.011676674402795961,0.23580002412866644
2013-07-02,136146,36175,31528,63219,70988,084691,SILVER - COMMODITY EXCHANGE INC. ,19.29800033569336,0.05706374039633923,-7769,-2.6137842277035532,4647,2.709063630998514,0.027390523594149337,0.05627520198514099,-0.011676674402795961,-0.008964676789510628,0.23423603909354077
2013-07-09,133851,36560,31539,62307,69205,084691,SILVER - COMMODITY EXCHANGE INC. ,19.125,0.05153491568983422,-6898,0.6397543813259295,5021,0.27470509599988246,0.020492426546626925,0.005815063363632359,-0.008964676789510628,0.04172550774867245,0.23339629739944118
2013-07-16,133445,36775,30140,61325,72647,084691,SILVER - COMMODITY EXCHANGE INC. ,19.92300033569336,0.08484394319757203,-11322,-3.3051676864573296,6635,1.2058184100230855,0.03302182545606545,0.02412015243219009,0.04172550774867245,0.016212415237726985,0.23229528060603163
2013-07-23,131748,35440,29759,60950,71063,084691,SILVER - COMMODITY EXCHANGE INC. ,20.246000289916992,0.07676017852263411,-10113,0.9059912323429129,5681,-0.7149012701862191,0.014839447630157637,0.02631942207702572,0.016212415237726985,-0.028647629921990547,0.23158554917830185
2013-07-30,132831,35628,30653,60510,68817,084691,SILVER - COMMODITY EXCHANGE INC. ,19.666000366210938,0.0625381123382343,-8307,1.3707987977047091,4975,-0.5358715122810214,0.020769058278627045,0.0163244368672772,-0.028647629921990547,-0.007678275894977493,0.23039894166837874
2013-08-06,132053,34627,29160,58203,68503,084691,SILVER - COMMODITY EXCHANGE INC. ,19.51499938964844,0.07799898525591997,-10300,-1.5004027674262785,5467,0.3703954649140637,0.020685681814594417,0.03909887594650948,-0.007678275894977493,0.09331289314937807,0.2294954842192191
2013-08-13,135226,36945,24236,60196,80472,084691,SILVER - COMMODITY EXCHANGE INC. ,21.336000442504883,0.14994157928209073,-20276,-7.554542494301531,12709,5.4841616623628395,0.09925498336508659,0.11837008221506677,0.09331289314937807,0.08108359141153176,0.2290064199765826
2013-08-20,131076,37308,18800,59439,82713,084691,SILVER - COMMODITY EXCHANGE INC. ,23.06599998474121,0.17756110958527876,-23274,-2.217029269519175,18508,4.288376495644329,0.021090100737239013,0.10335424538390248,0.08108359141153176,0.06862915911526346,0.2290396252948352
2013-08-27,122271,33147,16767,54973,79347,084691,SILVER - COMMODITY EXCHANGE INC. ,24.64900016784668,0.1993440799535458,-24374,-0.8392077878482713,16380,-1.6234856114010192,0.05830851697438952,0.12409344071803502,0.06862915911526346,-0.010832090411218465,0.2293843057314969
2013-09-03,115644,34616,15769,49643,77006,084691,SILVER - COMMODITY EXCHANGE INC. ,24.381999969482425,0.23661409152225796,-27363,-2.444569848942104,18847,2.0176493199532186,0.06056897409375518,0.048962985015381565,-0.010832090411218465,-0.05807564465520754,0.22904666590722927
2013-09-10,112276,32644,16810,48979,72477,084691,SILVER - COMMODITY EXCHANGE INC. ,22.965999603271484,0.20928782642773167,-23498,3.3421535055861087,15834,-2.605409705648369,0.04275622447635358,0.060925304323209445,-0.05807564465520754,-0.053600932429893944,0.2269799063699177
2013-09-17,112757,30889,17083,49729,71983,084691,SILVER - COMMODITY EXCHANGE INC. ,21.73500061035156,0.19736246973580354,-22254,1.1079838968256797,13806,-1.8062631372688729,0.010220849217825687,0.04227466021846077,-0.053600932429893944,-0.009017761552907011,0.2235467423340997
2013-09-24,112317,29357,16705,52271,71892,084691,SILVER - COMMODITY EXCHANGE INC. ,21.53899955749512,0.17469305626040582,-19621,2.335110015342728,12652,-1.0234397864434137,0.021205995344828976,0.04146585037558074,-0.009017761552907011,-0.01926732980661139,0.21939629503964445
2013-10-01,115238,31235,18460,54294,70939,084691,SILVER - COMMODITY EXCHANGE INC. ,21.124000549316406,0.14444020201669588,-16645,2.64964341996314,12775,0.10951147199444429,0.023763704454896072,0.07310594627226079,-0.01926732980661139,0.060263149815892536,0.21453297285773892
2013-10-08,116098,31887,16881,52815,74081,084691,SILVER - COMMODITY EXCHANGE INC. ,22.39699935913086,0.18317283674137366,-21266,-4.009961991704126,15006,1.9359933355316823,0.03641564745933678,0.04574721128608924,0.060263149815892536,-0.05585567203106534,0.21059517950832032
2013-10-15,116207,33368,18600,52976,72249,084691,SILVER - COMMODITY EXCHANGE INC. ,21.145999908447266,0.1658505941982841,-19273,1.7166531723199367,14768,-0.20499922479284743,0.015915352365741663,0.06157635467980296,-0.05585567203106534,0.0760427413504996,0.2057891304097866
2013-10-22,116767,35706,17498,51120,76005,084691,SILVER - COMMODITY EXCHANGE INC. ,22.753999710083008,0.21311671962112583,-24885,-4.829313208326521,18208,2.9602347535002194,0.04414552605703048,0.0646567927223517,0.0760427413504996,-0.013272393848301811,0.2020810630440999
2013-10-29,117934,36674,18225,51321,77457,084691,SILVER - COMMODITY EXCHANGE INC. ,22.45199966430664,0.22161547984465887,-26136,-1.071364340952495,18449,0.20639392979180765,0.012836043423566137,0.03087487932384925,-0.013272393848301811,-0.03732404045971416,0.19857824067184046
2013-11-05,118718,36134,17231,51669,77503,084691,SILVER - COMMODITY EXCHANGE INC. ,21.61400032043457,0.2176081133442275,-25834,0.2560754320213,18903,0.3849610799260603,0.0030501966370420834,0.02874543239951279,-0.03732404045971416,-0.03914132778960322,0.19517437659004255
2013-11-12,129525,37380,24344,55623,78252,084691,SILVER - COMMODITY EXCHANGE INC. ,20.76799964904785,0.17470758540822234,-22629,2.6996748597516804,13036,-4.94196330800721,0.03512978524743231,0.13542544229149114,-0.03914132778960322,-0.021282715855836853,0.1910238155576165
2013-11-19,138809,38586,28555,60926,78390,084691,SILVER - COMMODITY EXCHANGE INC. ,20.326000213623047,0.12581316773408063,-17464,3.9876471723605484,10031,-2.3200154410345495,0.039055097763358124,0.08068095500513844,-0.021282715855836853,-0.023615051519807584,0.1865857474658621
2013-11-26,133287,39270,32648,56669,73097,084691,SILVER - COMMODITY EXCHANGE INC. ,19.84600067138672,0.1232528303585496,-16428,0.7463493001174276,6622,-2.455892629440454,0.0735940076753541,0.06642287049139298,-0.023615051519807584,-0.04207401811817757,0.18217699740087287
2013-12-03,133109,40438,37537,56666,68831,084691,SILVER - COMMODITY EXCHANGE INC. ,19.01099967956543,0.09139126580471643,-12165,3.1983614305971324,2901,-2.791720122742653,0.03401674940436823,0.07767874318691888,-0.04207401811817757,0.06548844670023457,0.1768751594472708
2013-12-10,133086,42551,32598,56471,74003,084691,SILVER - COMMODITY EXCHANGE INC. ,20.256000518798828,0.13173436725125107,-17532,-4.032033897031756,9953,5.297913739867327,0.0411346321872557,0.09384023739504185,0.06548844670023457,-0.02290682711395442,0.1718382799811192
2013-12-17,133306,41916,30368,55860,75105,084691,SILVER - COMMODITY EXCHANGE INC. ,19.79199981689453,0.14436709525452718,-19245,-1.2871376403227988,11548,1.198473167726132,0.013079830489061963,0.03963532732001549,-0.02290682711395442,-0.01712816820132168,0.16667549091136027
