,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZW_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-10-30,465001,150651,107664,196396,229881,001602,WHEAT - CHICAGO BOARD OF TRADE ,863.75,0.07201059782667134,-33485,0.8030400185912803,42987,-1.322261766946253,0.02350584244517063,0.023788785010549134,-0.0057553956834532904,0.01534008683068011,-0.06763865232190087
2012-11-06,466690,151399,105636,198685,237206,001602,WHEAT - CHICAGO BOARD OF TRADE ,877.0,0.08254087295635218,-38521,-1.0830084236377986,45763,0.5969879634667452,0.022055972708773523,0.010800085591456416,0.01534008683068011,-0.029646522234891726,-0.06306239849854325
2012-11-13,493077,159362,109682,211821,244337,001602,WHEAT - CHICAGO BOARD OF TRADE ,851.0,0.06594507551558884,-32516,1.2867213782168034,49680,0.839315177098288,0.04442978090924636,0.04463582164999034,-0.029646522234891726,-0.007050528789659172,-0.05828558256238525
2012-11-20,494374,141105,107930,225198,245223,001602,WHEAT - CHICAGO BOARD OF TRADE ,845.0,0.04050577093455562,-20025,2.533275735838419,33175,-3.347347371708678,0.030319649845563866,0.08034613608528922,-0.007050528789659172,0.03313609467455625,-0.053582275326380935
2012-11-27,461646,130247,97588,207396,230809,001602,WHEAT - CHICAGO BOARD OF TRADE ,873.0,0.05071634975717325,-23413,-0.6853111207304591,32659,-0.10437442098492233,0.07351810225807556,0.09304979480764589,0.03313609467455625,-0.03951890034364258,-0.04862641176252991
2012-12-04,444444,121501,94674,203134,217067,001602,WHEAT - CHICAGO BOARD OF TRADE ,838.5,0.03134928134928135,-13933,2.05352152948363,26827,-1.2633056497836004,0.042846161717844555,0.05393778188967272,-0.03951890034364258,-0.03905784138342283,-0.044374953626449394
2012-12-11,440864,114206,107168,209958,201260,001602,WHEAT - CHICAGO BOARD OF TRADE ,805.75,-0.019729440371633884,8698,5.0919800919800915,7038,-4.452529452529452,0.0550340695203031,0.08939170815000859,-0.03905784138342283,0.006825938566553003,-0.04089905546389003
2012-12-18,440870,111271,121373,225556,196451,001602,WHEAT - CHICAGO BOARD OF TRADE ,811.25,-0.0660171932769297,29105,4.628865137548088,-10102,-3.887820280177107,0.048357017774586675,0.07367479926411169,0.006825938566553003,-0.07488443759630203,-0.03830539197384176
2013-01-08,472278,108817,129700,247331,208830,001602,WHEAT - CHICAGO BOARD OF TRADE ,750.5,-0.08152190023672498,38501,2.1312405017352054,-20883,-2.4453920656882984,0.07487268749410844,0.045200132485315514,-0.07488443759630203,0.04297135243171213,-0.03650849858961607
2013-01-15,460271,110117,122951,230022,203916,001602,WHEAT - CHICAGO BOARD OF TRADE ,782.75,-0.0567187591657958,26106,-2.624513528049157,-12834,1.7042928105903725,0.0512123851794496,0.034534985497794636,0.04297135243171213,-0.004471414883423841,-0.034339278673021986
2013-01-22,459061,106432,123064,228661,199186,001602,WHEAT - CHICAGO BOARD OF TRADE ,779.25,-0.06420715329770989,29475,0.7319600843850688,-16632,-0.8251660434830785,0.014236397590727527,0.01654930804894203,-0.004471414883423841,-0.002887391722810384,-0.03203594709082732
2013-01-29,457933,112235,119659,220326,199340,001602,WHEAT - CHICAGO BOARD OF TRADE ,777.0,-0.045827664745716076,20986,-1.8492095821688186,-7424,2.0058336473801957,0.020227990830803545,0.03970779752818098,-0.002887391722810384,-0.025096525096525046,-0.02910838515003256
2013-02-05,467801,121759,138412,224745,193523,001602,WHEAT - CHICAGO BOARD OF TRADE ,757.5,-0.0667420548481085,31222,2.2352614902180012,-16653,-2.0153603256371566,0.02447234787265581,0.10868621022327624,-0.025096525096525046,-0.03366336633663369,-0.027047145595535872
2013-02-12,490136,118765,139587,225471,187746,001602,WHEAT - CHICAGO BOARD OF TRADE ,732.0,-0.07696843325117926,37725,1.3901210129948418,-20822,-0.8911909123751338,0.015737493859158746,0.016136898495076483,-0.03366336633663369,0.0003415300546447675,-0.025876407638033047
2013-02-19,483373,117079,147464,225623,177477,001602,WHEAT - CHICAGO BOARD OF TRADE ,732.25,-0.09960423937621671,48146,2.126144580279759,-30385,-1.9510911257283694,0.025852145869511286,0.036149132655182714,0.0003415300546447675,-0.03618982587913966,-0.025236754205470748
2013-02-26,452291,107308,151075,220376,158981,001602,WHEAT - CHICAGO BOARD OF TRADE ,705.75,-0.13574225443353946,61395,2.740947467069944,-43767,-2.7684624503230424,0.06258748355770422,0.05179133302113529,-0.03618982587913966,-0.013460857244066649,-0.024743689421668706
2013-03-05,460888,111687,153893,217785,158297,001602,WHEAT - CHICAGO BOARD OF TRADE ,696.25,-0.12907257294613875,59488,-0.42163120645778934,-42206,0.34513178462538496,0.008708207252673619,0.027099179155056857,-0.013460857244066649,0.006104129263913904,-0.024218058720752802
2013-03-12,470321,121112,154210,215626,163928,001602,WHEAT - CHICAGO BOARD OF TRADE ,700.5,-0.10992067120115835,51698,-1.6902154102515146,-33098,1.9761851035392546,0.020524088798958777,0.03538402307116758,0.006104129263913904,0.03069236259814412,-0.023564409167666552
2013-03-19,453923,123368,148428,206017,164242,001602,WHEAT - CHICAGO BOARD OF TRADE ,722.0,-0.09203102728876925,41775,-2.109835622904357,-25060,1.7090455242270703,0.02680015880775349,0.02957365082635506,0.03069236259814412,0.013157894736842035,-0.02327747102632834
2013-03-26,453242,126325,143382,202610,171017,001602,WHEAT - CHICAGO BOARD OF TRADE ,731.5,-0.06970448457998156,31593,-2.243111717185514,-17057,1.7630743540203955,0.027251777842607735,0.029672941377124066,0.013157894736842035,-0.08304853041695148,-0.02223163442098084
2013-04-02,438095,122536,144822,191185,151290,001602,WHEAT - CHICAGO BOARD OF TRADE ,670.75,-0.09106472340474098,39895,1.8316925615896145,-22286,-1.1536883166167302,0.09096138404263085,0.019558045766350736,-0.08304853041695148,0.05665300037271703,-0.021791974806383622
2013-04-09,440638,117060,138241,197510,157507,001602,WHEAT - CHICAGO BOARD OF TRADE ,708.75,-0.09078427189665894,40003,0.024652187310971362,-21181,0.2522283979502163,0.03532788570688164,0.047226607024649335,0.05665300037271703,-0.007407407407407418,-0.021259443054087477
2013-04-16,441110,114601,141960,208870,159765,001602,WHEAT - CHICAGO BOARD OF TRADE ,703.5,-0.11132143909682392,49105,2.06564118391968,-27359,-1.4020579250995149,0.036941690289853106,0.024080043342518932,-0.007407407407407418,-0.008528784648187626,-0.020978185702017964
2013-04-23,431423,116520,140068,202037,157747,001602,WHEAT - CHICAGO BOARD OF TRADE ,697.5,-0.10266026614250978,44290,-1.0915644623789984,-23548,0.8639568361633152,0.024600871634091567,0.014852604174786038,-0.008528784648187626,0.03476702508960572,-0.020004107018548975
2013-04-30,407082,118958,130439,185955,157796,001602,WHEAT - CHICAGO BOARD OF TRADE ,721.75,-0.06917279565296426,28159,-3.7390217953145752,-11481,2.7970228754609745,0.04692640894135581,0.04838470390582084,0.03476702508960572,-0.03082784897817803,-0.01809274862267527
2013-05-07,412883,115456,132191,191785,155875,001602,WHEAT - CHICAGO BOARD OF TRADE ,699.5,-0.08697379160682324,35910,1.9040389896875816,-16735,-1.2906490584206622,0.022294770753034574,0.021215681998974348,-0.03082784897817803,0.002859185132237263,-0.016553302425311126
2013-05-14,403380,116137,139819,187572,148074,001602,WHEAT - CHICAGO BOARD OF TRADE ,701.5,-0.09791759631117061,39498,0.8690113179762791,-23682,-1.6825589816001143,0.03579366356220542,0.032462610761224586,0.002859185132237263,-0.029935851746258013,-0.01564592782455434
2013-05-21,414221,112010,157112,197141,130843,001602,WHEAT - CHICAGO BOARD OF TRADE ,680.5,-0.1600546568136333,66298,6.643859388169964,-45102,-5.310129406514949,0.08171130299038977,0.07959215523071321,-0.029935851746258013,0.01947097722263047,-0.015003776737777448
2013-05-28,415805,113778,153434,196437,137833,001602,WHEAT - CHICAGO BOARD OF TRADE ,693.75,-0.14094106612474597,58604,-1.8574625622554144,-39656,1.31475709826397,0.02301732132707093,0.020380821220603865,0.01947097722263047,0.02198198198198198,-0.013979897637702935
2013-06-04,428452,119950,148665,201233,152763,001602,WHEAT - CHICAGO BOARD OF TRADE ,709.0,-0.11312819172276008,48470,-2.437200129868568,-28715,2.6312814901215713,0.055723793489191965,0.04073115797703032,0.02198198198198198,-0.017277856135402003,-0.015071282468930877
2013-06-11,418531,115052,145685,195137,143867,001602,WHEAT - CHICAGO BOARD OF TRADE ,696.75,-0.12249988650780946,51270,0.6535154463043701,-30633,-0.4476580807184935,0.044223666977380796,0.030214353927520834,-0.017277856135402003,-0.013275923932543954,-0.016622731995834215
2013-06-18,421328,111836,154837,204671,139322,001602,WHEAT - CHICAGO BOARD OF TRADE ,687.5,-0.15510243800554438,65349,3.3639085276837317,-43001,-2.955097710802784,0.04092815842182835,0.0463788985011606,-0.013275923932543954,-0.017090909090909046,-0.017891911014149595
2013-06-25,388909,113075,140485,180927,133261,001602,WHEAT - CHICAGO BOARD OF TRADE ,675.75,-0.12256337600826929,47666,-4.19696768313523,-27410,3.7004424106634257,0.09486358486002011,0.06148840511121628,-0.017090909090909046,-0.0388457269700333,-0.018494758127155578
2013-07-02,414335,115184,160714,199484,121500,001602,WHEAT - CHICAGO BOARD OF TRADE ,649.5,-0.18821485030229163,77984,7.7956539961790545,-45530,-4.659187624868542,0.09445330608379233,0.08096470434725878,-0.0388457269700333,0.0400307929176289,-0.02030963586049673
2013-07-09,404010,114668,163382,188003,122853,001602,WHEAT - CHICAGO BOARD OF TRADE ,675.5,-0.1612583846934482,65150,-3.0974935740403295,-48714,-0.7684603038604028,0.04128599737499035,0.011451177845711202,0.0400307929176289,-0.0088823094004441,-0.02341439398439736
2013-07-16,402864,119702,159391,183629,122104,001602,WHEAT - CHICAGO BOARD OF TRADE ,669.5,-0.1527190317327932,61525,-0.8972550184401376,-39689,2.2338555976337218,0.01675645089015579,0.03233689128713368,-0.0088823094004441,-0.02352501867064971,-0.026738682541122626
2013-07-23,404401,120056,173336,184052,109639,001602,WHEAT - CHICAGO BOARD OF TRADE ,653.75,-0.18400795250259025,74413,3.1990944834981536,-53280,-3.373595059374876,0.043882856471597696,0.04873684354038283,-0.02352501867064971,0.002294455066921497,-0.031186143084506342
2013-07-30,405019,126595,171146,178994,115057,001602,WHEAT - CHICAGO BOARD OF TRADE ,655.25,-0.1578617299435335,63937,-2.590498045257059,-44551,2.158501091738151,0.03562647295877246,0.02931742689115708,0.002294455066921497,-0.007249141549027116,-0.035776561290949256
2013-08-06,408755,131097,178360,184407,119728,001602,WHEAT - CHICAGO BOARD OF TRADE ,650.5,-0.1582341500409781,64679,0.18320128191516943,-47263,-0.6695982163799723,0.03315632860407385,0.03785986421376799,-0.007249141549027116,-0.03420445810914685,-0.040549158882645396
2013-08-13,418933,131162,180225,188916,119854,001602,WHEAT - CHICAGO BOARD OF TRADE ,628.25,-0.16485213626045214,69062,1.0722804614010837,-49063,-0.44036158579099954,0.015011173365288078,0.006198075064148471,-0.03420445810914685,0.00955033824114615,-0.045488081613542
2013-08-20,404468,128304,179035,186842,117345,001602,WHEAT - CHICAGO BOARD OF TRADE ,634.25,-0.17182323447095937,69497,0.10383521947423574,-50731,-0.3981543588115522,0.015066390082416408,0.013171123742837713,0.00955033824114615,0.026014978320851423,-0.05066727316588459
2013-08-27,369443,126301,166375,173537,117196,001602,WHEAT - CHICAGO BOARD OF TRADE ,650.75,-0.15250255113779393,56341,-3.2526677017712156,-40074,2.634819070977185,0.046276136523889615,0.050099769027866996,0.026014978320851423,-0.021897810218978075,-0.05534234827399462
2013-09-03,358179,122601,169332,171124,107475,001602,WHEAT - CHICAGO BOARD OF TRADE ,636.5,-0.17770165196731244,63649,1.9781129971335225,-46731,-1.8019017818716283,0.04355363802454424,0.022803177441399224,-0.021897810218978075,-0.0043205027494108705,-0.06071558745125275
2013-09-10,354855,121207,174785,172555,102429,001602,WHEAT - CHICAGO BOARD OF TRADE ,633.75,-0.19761874568485718,70126,1.8083137202348547,-53578,-1.9116140253895397,0.02355409769295668,0.02313238195626909,-0.0043205027494108705,0.0145956607495068,-0.06620285371993904
2013-09-17,356151,119745,175573,175610,101555,001602,WHEAT - CHICAGO BOARD OF TRADE ,643.0,-0.20793146727090475,74055,1.1072128052303054,-55828,-0.6340617998900959,0.014175671531398265,0.007618905721967506,0.0145956607495068,0.023716951788491425,-0.07197810802962282
2013-09-24,359940,123474,164869,171751,113221,001602,WHEAT - CHICAGO BOARD OF TRADE ,658.25,-0.16261043507251208,58530,-4.359106109487268,-41395,4.05249458796971,0.054479036536922924,0.050054969255366004,0.023716951788491425,0.03494113178883396,-0.07669397209502246
2013-10-01,356627,123035,132138,165169,140701,001602,WHEAT - CHICAGO BOARD OF TRADE ,681.25,-0.06860949956116615,24468,-9.463243873978996,-9103,8.971495249208202,0.11136103573413542,0.1299902419143091,0.03494113178883396,0.017981651376146823,-0.07971582833421177
2013-10-08,366070,131204,124018,163332,154409,001602,WHEAT - CHICAGO BOARD OF TRADE ,693.5,-0.02437511951266151,8923,-4.358895989367042,7186,4.567517322019925,0.04892349429252127,0.06382286793458244,0.017981651376146823,-0.011175198269646747,-0.08199444516959895
2013-10-15,366928,128517,120913,167956,159246,001602,WHEAT - CHICAGO BOARD OF TRADE ,685.75,-0.023737627000392447,8710,-0.058185592919387,7604,0.1141858114568252,0.02891485993361899,0.023220943751754,-0.011175198269646747,0.021873860736419948,-0.08413825359195085
2013-10-22,374948,131934,121718,166347,162349,001602,WHEAT - CHICAGO BOARD OF TRADE ,700.75,-0.010662811909918175,3998,-1.284175642087821,10216,0.71185627698077,0.014335434565677709,0.016644852001955434,0.021873860736419948,-0.027827327863003903,-0.0858195427865424
2013-10-29,364164,125845,124619,162828,143564,001602,WHEAT - CHICAGO BOARD OF TRADE ,681.25,-0.052899243198119526,19264,4.07149791437746,1226,-2.3976658096589394,0.07279563435076634,0.03589338188322473,-0.027827327863003903,-0.03706422018348621,-0.0879319740872589
2013-11-05,364997,114627,137911,173041,124231,001602,WHEAT - CHICAGO BOARD OF TRADE ,656.0,-0.1337271265243276,48810,8.11337748926308,-23284,-6.730484067617887,0.09939045722436018,0.09705470067870973,-0.03706422018348621,-0.016387195121951192,-0.09204369516848934
2013-11-12,403150,122528,170729,192558,120926,001602,WHEAT - CHICAGO BOARD OF TRADE ,645.25,-0.17768076398362892,71632,6.25265413140382,-48201,-6.826631451765357,0.0728011636957548,0.13885090551973184,-0.016387195121951192,0.007748934521503381,-0.09684545212637974
2013-11-19,412986,128761,183840,196166,122175,001602,WHEAT - CHICAGO BOARD OF TRADE ,650.25,-0.17916103693587676,73991,0.5851420066972591,-55079,-1.7060647401711524,0.015257224171564455,0.06188080012539947,0.007748934521503381,-0.005767012687427964,-0.10187818116276876
2013-11-26,391824,129275,188532,178950,102787,001602,WHEAT - CHICAGO BOARD OF TRADE ,646.5,-0.194380640287476,76163,0.525925818308611,-59257,-1.0116565694720885,0.12992258737758974,0.01638101111680989,-0.005767012687427964,0.011214230471771058,-0.10688444492821231
2013-12-03,386676,128983,183192,175930,102856,001602,WHEAT - CHICAGO BOARD OF TRADE ,653.75,-0.18897992117431647,73074,-0.7883641635019805,-54209,1.2883335375066356,0.011080183366453122,0.018041162809321696,0.011214230471771058,-0.037093690248566014,-0.1112976313149214
2013-12-10,388309,122951,185251,179619,97165,001602,WHEAT - CHICAGO BOARD OF TRADE ,629.5,-0.2123412024959504,82454,2.4258035150875665,-62300,-2.0924494925984543,0.03388924215272559,0.02625226312613156,-0.037093690248566014,-0.015488482922954683,-0.11635643039671223
2013-12-17,397185,124720,185339,180455,100029,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,619.75,-0.20249002354066745,80426,-0.522264485242423,-60619,0.43290266257027266,0.013191483293164672,0.005989182703936993,-0.015488482922954683,-0.021782977006857607,-0.12085334010613431
2013-12-24,404159,130728,189105,181185,102919,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,606.25,-0.19365150844098486,78266,-0.543827183806035,-58377,0.5644724750431159,0.012741812857263538,0.03055969834257253,-0.021782977006857607,-0.0016494845360824906,-0.12419799526131414
2013-12-31,411316,129332,191324,184165,105481,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,605.25,-0.19129817463944995,78684,0.10342464228187422,-61992,-0.894449956576496,0.019133701138631293,0.011273763784242304,-0.0016494845360824906,-0.004543577034283319,-0.12660724490290107
2014-01-07,413296,132177,192546,183180,104904,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,602.5,-0.18939452595718323,78276,-0.09919380719446849,-60369,0.39458713008976065,0.00542202968578609,0.01252452089935114,-0.004543577034283319,-0.038589211618257235,-0.12868171847444834
2014-01-14,422664,134436,184594,176993,108261,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,579.25,-0.1626161679253497,68732,-2.3092408346560336,-50158,2.470626379156827,0.033457900677992244,0.03200639438297339,-0.038589211618257235,-0.02934829520932236,-0.13071820710443977
2014-01-21,434469,134539,185515,182635,113340,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,562.25,-0.15949354269234398,69295,0.13320273314027217,-50976,-0.19353434406526224,0.036222653940366584,0.0031994600911096254,-0.02934829520932236,0.0066696309470875015,-0.1325506376697212
2014-01-28,444827,133862,191604,192556,120472,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,566.0,-0.16204951587920696,72084,0.6419330262918643,-57742,-1.5573032828579254,0.05447755472353911,0.02078865380715651,0.0066696309470875015,0.032685512367491176,-0.13478567326844215
2014-02-04,437968,138146,187099,191005,131034,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,584.5,-0.13693009534943193,59971,-2.7230811079363435,-48953,1.9758243092258339,0.03761345675523772,0.027022705960122368,0.032685512367491176,0.009837467921300247,-0.136135443278083
2014-02-11,437684,136677,177160,187803,135495,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,590.25,-0.11951087999561327,52308,-1.7496712088554416,-40483,1.933931246118438,0.023702590179957808,0.03635007981850451,0.009837467921300247,0.03684879288437104,-0.1369535672539375
2014-02-18,422829,133941,160915,176310,139897,001602,WHEAT-SRW - CHICAGO BOARD OF TRADE ,612.0,-0.08611755579678783,36413,-3.6316155034225606,-26974,3.0864733460670255,0.05026770438352092,0.06437379602246521,0.03684879288437104,0.004901960784313708,-0.1366942079543331
