,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,CT_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-06-12,194240,55369,64506,103497,91247,033661,COTTON NO. 2 - ICE FUTURES U.S. ,75.56999969482422,-0.0630663097199341,12250,-0.546011783142568,-9137,0.7285116343655155,0.054527995727724606,0.06045464025026069,0.12976529203734843,0.16421865438963779,0.10693955817966763
2012-06-19,180227,60544,66455,93972,88027,033661,COTTON NO. 2 - ICE FUTURES U.S. ,87.9800033569336,-0.03298617854150599,5945,-3.2459843492586486,-5911,1.660831960461285,0.0700278572959192,0.05609492988133765,0.16421865438963779,-0.22357359681539124,0.10224285768694161
2012-06-26,166771,59538,67355,82633,75349,033661,COTTON NO. 2 - ICE FUTURES U.S. ,68.30999755859375,-0.04367665841183419,7284,0.7429519439373679,-7817,-1.0575551942827657,0.15202364826372625,0.015020529107200555,-0.22357359681539124,0.06499784219136862,0.09743865465888814
2012-07-03,165480,60507,65211,80547,75767,033661,COTTON NO. 2 - ICE FUTURES U.S. ,72.75,-0.028885665941503505,4780,-1.5014600859861726,-4704,1.8666314886880813,0.01601903860178871,0.024761768402297206,0.06499784219136862,-0.03683849216736468,0.09303374208622175
2012-07-10,167494,62228,66643,81468,77785,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.06999969482422,-0.02198884736169654,3683,-0.6629199903311579,-4415,0.17464346144549192,0.01845491136744677,0.02446632679190819,-0.03683849216736468,0.0005708707820972769,0.0886910823821126
2012-07-17,171735,64740,67805,84147,81445,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.11000061035156,-0.015733542958628118,2702,-0.5856926218252594,-3065,0.8059990208604487,0.03828083482293831,0.02771888792485571,0.0005708707820972769,0.002567398425456613,0.08385081336899354
2012-07-24,174180,61484,67886,90387,83039,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.29000091552734,-0.04218624411528304,7348,2.705330887704894,-6402,-1.9431100241651382,0.04517200419775581,0.025794233593568833,0.002567398425456613,0.004125777660408003,0.07810527882414411
2012-07-31,176814,59352,70906,93554,82712,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.58000183105469,-0.06131867386066714,10842,2.0059708347686303,-11554,-2.957859685382937,0.019822314002700465,0.03955227318091787,0.004125777660408003,0.062057199486934556,0.07245224738445825
2012-08-07,181424,61165,67317,91493,89255,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.95999908447266,-0.012335743892759503,2238,-4.866130510027487,-6152,3.0551879376067506,0.047602186469559826,0.042044800049812425,0.062057199486934556,-0.04495734775535898,0.06783469689878757
2012-08-14,178919,59780,65082,91102,87369,033661,COTTON NO. 2 - ICE FUTURES U.S. ,71.58999633789062,-0.020864189940699423,3733,0.8240365111561867,-5302,0.46851574212893554,0.012758375310274498,0.028992007175922218,-0.04495734775535898,0.06788658833579664,0.06312967252631978
2012-08-21,180247,62801,65446,88531,88726,033661,COTTON NO. 2 - ICE FUTURES U.S. ,76.44999694824219,0.0010818487963738647,-195,-2.1954068600875254,-2645,1.4850295385062515,0.022159914700124676,0.02639437959562407,0.06788658833579664,-0.021713487233213202,0.05831627272152352
2012-08-28,179797,61224,60723,88660,91835,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.79000091552734,0.017658804095730184,-3175,-1.6532868785610857,501,1.7453827248165017,0.01793955511232998,0.051661787497847424,-0.021713487233213202,0.003208956556112419,0.05391870272685829
2012-09-04,182616,63670,58590,89817,96917,033661,COTTON NO. 2 - ICE FUTURES U.S. ,75.02999877929688,0.03887939720506418,-7100,-2.183017514196566,5080,2.5467610694282996,0.033411162402133515,0.037452969082283655,0.003208956556112419,-0.009996001761990558,0.05016358885552858
2012-09-11,180705,63759,57961,86726,96283,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.27999877929688,0.05288730250961512,-9557,-1.345446182152714,5798,0.3931747492005082,0.02035419023108153,0.005898784094643444,-0.009996001761990558,0.009423863612553207,0.04617760140532337
2012-09-18,181782,63994,61368,88888,95956,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.9800033569336,0.038881737465755684,-7068,1.3773830275863976,2626,-1.7553471126974904,0.01346540866893164,0.029051865796652893,0.009423863612553207,-0.05561490546338088,0.04270513945252547
2012-09-25,185703,64632,69136,94554,90784,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.80999755859375,-0.02030123369035503,3770,5.962086455204585,-4504,-3.9222805338262314,0.0584769448251303,0.06284014113988398,-0.05561490546338088,-0.0072022952184672695,0.03956584111324841
2012-10-02,189437,64029,80743,98605,81370,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.30000305175781,-0.09098011476110791,17235,7.250825242457042,-16714,-6.5750149432157805,0.07481594665925823,0.08433951316552925,-0.0072022952184672695,0.0027026287875384636,0.03544850043625559
2012-10-09,192283,66094,84144,97375,79041,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.48999786376953,-0.09534904281709772,18334,0.5801400993470125,-18050,-0.7052476548931835,0.020173907128605114,0.03638227345944435,0.0027026287875384636,0.06199465000733273,0.03110588945475627
2012-10-16,200535,68309,79148,100266,92867,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.86000061035156,-0.036896302391103794,7399,-5.686930201837916,-10839,3.750201525875922,0.08655693226947234,0.048902391883735595,0.06199465000733273,-0.007881431505139092,0.028050838490696204
2012-10-23,204929,70652,63247,100352,117631,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.2699966430664,0.08431700735376643,-17279,-12.306081232702521,7405,9.097663749470167,0.11399971557415028,0.136251951097469,-0.007881431505139092,-0.02490909597063784,0.028131753251129377
2012-10-30,205784,67385,67281,104801,111262,033661,COTTON NO. 2 - ICE FUTURES U.S. ,72.41999816894531,0.03139699879485285,-6461,5.278901473193154,104,-3.5626973244391955,0.050068729953763484,0.05421561492878678,-0.02490909597063784,-0.03203534594701307,0.02657707401263285
2012-11-06,202043,62970,76092,106151,95270,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.0999984741211,-0.0538548724776409,10881,8.42728297632469,-13122,-6.427127473467325,0.08609827177901014,0.09510865657045059,-0.03203534594701307,0.010128375177280047,0.023635619048058828
2012-11-13,185915,57206,64989,93815,87086,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.80999755859375,-0.036193959605195926,6729,-2.05500809233678,-7783,2.6425067931083976,0.11343220877717647,0.13803347109128852,0.010128375177280047,0.023866720797551366,0.0206634456715062
2012-11-20,166361,56597,56645,82364,82036,033661,COTTON NO. 2 - ICE FUTURES U.S. ,72.5,-0.001971615943640637,328,-3.4429712503025574,-48,4.1605034558803755,0.10037104622871046,0.07906077250490101,0.023866720797551366,-0.02013791840651935,0.01961381978188447
2012-11-27,161178,56940,57190,78632,78607,033661,COTTON NO. 2 - ICE FUTURES U.S. ,71.04000091552734,-0.00015510801722319424,25,-0.18213403381802226,-250,-0.12142268921201482,0.04554213649285482,0.007780601068956453,-0.02013791840651935,0.012246660126265185,0.01922667792223031
2012-12-04,160987,59679,49648,73981,86090,033661,COTTON NO. 2 - ICE FUTURES U.S. ,71.91000366210938,0.0752172535670582,-12109,-7.528322723944955,10031,6.378662100286639,0.07580386203622143,0.09403898396553459,0.012246660126265185,0.04157972064386106,0.01953269440745615
2012-12-11,164076,61706,44418,76594,94239,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.9000015258789,0.10754162705087886,-17645,-3.4387869827998534,17288,4.507817401405082,0.06299719609208994,0.06838226979759526,0.04157972064386106,0.014018630186549474,0.021166634991634955
2012-12-18,166847,64895,34983,71367,106316,033661,COTTON NO. 2 - ICE FUTURES U.S. ,75.94999694824219,0.20946735632046126,-34949,-10.546332187522856,29912,7.693995465515981,0.09738691940140587,0.12639420092512865,0.014018630186549474,-0.01092816635958227,0.024919297635641616
2013-01-08,170768,65711,28609,73491,116095,033661,COTTON NO. 2 - ICE FUTURES U.S. ,75.12000274658203,0.24948468097067367,-42604,-4.58803574532356,37102,4.309337297044598,0.06278417182703364,0.07622985581000848,-0.01092816635958227,0.014510067865249443,0.029382268290071942
2013-01-15,174938,68287,27590,75415,122379,033661,COTTON NO. 2 - ICE FUTURES U.S. ,76.20999908447266,0.2684608261212544,-46964,-2.553171554389581,40697,2.1051953527592993,0.041497719849944895,0.03749595836331967,0.014510067865249443,0.04881250840299578,0.03248797372248312
2013-01-22,194103,79189,23115,76383,142230,033661,COTTON NO. 2 - ICE FUTURES U.S. ,79.93000030517578,0.3392374151867823,-65847,-10.7941099132264,56074,8.789971304119174,0.09523221400374177,0.1503069283703472,0.04881250840299578,0.030776918241965268,0.03652041322540111
2013-01-29,205039,86844,20447,70816,153238,033661,COTTON NO. 2 - ICE FUTURES U.S. ,82.38999938964844,0.4019820619491902,-82422,-8.539280691179425,66397,5.3183103816015205,0.07397770180402939,0.09621496677260907,0.030776918241965268,-0.010680874619942382,0.04181157550147389
2013-02-05,212738,91952,22306,72252,159513,033661,COTTON NO. 2 - ICE FUTURES U.S. ,81.51000213623047,0.4101805977305418,-87261,-2.3600388218826662,69646,1.5845765927457702,0.033270769960951824,0.060976036688897055,-0.010680874619942382,0.0036804737394300346,0.0466415371339077
2013-02-12,206491,94315,21265,72733,161928,033661,COTTON NO. 2 - ICE FUTURES U.S. ,81.80999755859375,0.4319558721687628,-89195,-0.9090994556684748,73050,1.6000902518590943,0.01234120710301243,0.02945146219069043,0.0036804737394300346,0.004522708197332914,0.05215395804876239
2013-02-19,197060,94488,19121,68677,158898,033661,COTTON NO. 2 - ICE FUTURES U.S. ,82.18000030517578,0.45783517710342025,-90221,-0.49687395576562654,75367,1.122082802640309,0.03113698780621773,0.020394510998248377,0.004522708197332914,-0.022511541339147234,0.058571930397161416
2013-02-26,185155,88458,16796,67350,151033,033661,COTTON NO. 2 - ICE FUTURES U.S. ,80.33000183105469,0.45196186978477493,-83683,3.3177712371866437,71662,-1.8801380290266925,0.04209118841668079,0.07937940600832273,-0.022511541339147234,0.07021037297509536,0.06577884116952294
2013-03-05,196405,93474,15285,68772,163098,033661,COTTON NO. 2 - ICE FUTURES U.S. ,85.97000122070312,0.4802627224357832,-94326,-5.748156949582782,78189,3.5251546001998326,0.05816621382671325,0.06001342417639,0.07021037297509536,0.015819478783769547,0.07348110378724812
2013-03-12,203814,100442,17537,69417,167441,033661,COTTON NO. 2 - ICE FUTURES U.S. ,87.33000183105469,0.4809483156211055,-98024,-1.8828441231129553,82905,2.4011608665767166,0.02105903114946508,0.07814950118241382,0.015819478783769547,0.04351305785741988,0.08193659636469038
2013-03-19,212739,105658,22941,73629,172681,033661,COTTON NO. 2 - ICE FUTURES U.S. ,91.12999725341795,0.46560339194976,-99052,-0.504381445828059,82717,-0.09224096480124035,0.03837440623604401,0.08258229068655278,0.04351305785741988,-0.03390756535740724,0.08984918270228624
2013-03-26,208993,101469,22676,71643,166062,033661,COTTON NO. 2 - ICE FUTURES U.S. ,88.04000091552734,0.45178068164962465,-94419,2.177785925476758,78793,-1.8445136998857754,0.03620033234471298,0.035877401425752145,-0.03390756535740724,0.009427553639521857,0.09782576334806957
2013-04-02,210835,102262,24857,72233,164677,033661,COTTON NO. 2 - ICE FUTURES U.S. ,88.87000274658203,0.4384660990822207,-92444,0.9450077275315442,77405,-0.6641370763614093,0.008336499092482377,0.02339540115954342,0.009427553639521857,-0.047597650795574875,0.10565201471587825
2013-04-09,203288,96019,27663,74656,154060,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.63999938964844,0.39059855967887924,-79404,6.184931344416249,68356,-4.291981881566153,0.05701393868378251,0.07316343526139617,-0.047597650795574875,-0.015241031720578113,0.11172143375990827
2013-04-16,184661,79918,25808,75029,139597,033661,COTTON NO. 2 - ICE FUTURES U.S. ,83.3499984741211,0.34965693893133903,-64568,7.298020542284838,54110,-7.007791901145173,0.06912489633129257,0.16983523447401774,-0.015241031720578113,-0.008038370500430658,0.11631724677700779
2013-04-23,170556,75745,23248,70245,130794,033661,COTTON NO. 2 - ICE FUTURES U.S. ,82.68000030517578,0.35500949834658413,-60549,2.1764205760826596,52497,-0.8734925078928415,0.06758390163102682,0.06801491014516178,-0.008038370500430658,0.03447022815193046,0.12178044115395724
2013-04-30,165665,69511,19033,72615,130869,033661,COTTON NO. 2 - ICE FUTURES U.S. ,85.52999877929688,0.35163734041589956,-58254,1.3455990994160276,50478,-1.183775416871878,0.01201568673704075,0.11800912540657751,0.03447022815193046,0.0056121052704818375,0.12817105850471971
2013-05-07,173006,70810,19677,76353,137263,033661,COTTON NO. 2 - ICE FUTURES U.S. ,86.01000213623047,0.3520687143798481,-60910,-1.6032354450245978,51133,0.39537621102827997,0.04743090405213093,0.021472697735586327,0.0056121052704818375,0.010580118708443997,0.13376899897649003
2013-05-14,183272,78854,19084,77884,148267,033661,COTTON NO. 2 - ICE FUTURES U.S. ,86.91999816894531,0.38403575014186564,-70383,-5.475532640486457,59770,4.992312405350104,0.05542756830613174,0.08818844575139374,0.010580118708443997,-0.035204758663778035,0.14020215088125973
2013-05-21,190994,79998,15763,83714,156859,033661,COTTON NO. 2 - ICE FUTURES U.S. ,83.86000061035156,0.38297014565902593,-73145,-1.50704963114933,64235,2.4362695883713825,0.059948539528542275,0.0466264972170299,-0.035204758663778035,-0.029096141469680092,0.1474529445451527
2013-05-28,186279,73170,16354,84804,145128,033661,COTTON NO. 2 - ICE FUTURES U.S. ,81.41999816894531,0.3238368254070507,-60324,6.712776317580657,56816,-3.884415217231955,0.0557599638153889,0.08287163218801662,-0.029096141469680092,0.03856545640216047,0.15439950307498856
2013-06-04,180736,67799,19037,85495,137668,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.55999755859375,0.28866966182719545,-52173,4.37569452273203,48762,-4.3236220937411085,0.03652487195458028,0.09274955087751624,0.03856545640216047,0.041390729671849424,0.160938315374432
2013-06-11,186875,70946,22285,87471,143649,033661,COTTON NO. 2 - ICE FUTURES U.S. ,88.05999755859375,0.3006180602006689,-56178,-2.2159392705382435,48661,-0.05588261331444759,0.034428002769124263,0.06859306453861913,0.041390729671849424,-0.03497608774756977,0.16768529784230093
2013-06-18,175996,82690,15747,70661,146367,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.9800033569336,0.4301575035796268,-75706,-10.449765886287626,66943,9.783010033444818,0.08997917319424222,0.1857228481160539,-0.03497608774756977,0.0012943395694517967,0.17723084113526072
2013-06-25,157041,75727,14070,62672,132380,033661,COTTON NO. 2 - ICE FUTURES U.S. ,85.08999633789062,0.44388408122719547,-69708,3.4080320007272893,61657,-3.0034773517579945,0.11266739125976663,0.0962170228404067,0.0012943395694517967,-0.021976674082365588,0.1869798871150132
2013-07-02,156695,76074,13426,61026,131990,033661,COTTON NO. 2 - ICE FUTURES U.S. ,83.22000122070312,0.4528797983343438,-70964,-0.7997911373462981,62648,0.6310453957883609,0.01054834832345505,0.011072625698324023,-0.021976674082365588,0.008171116260529576,0.19632346359339495
2013-07-09,159794,79129,13357,60337,134709,033661,COTTON NO. 2 - ICE FUTURES U.S. ,83.9000015258789,0.4654242337008899,-74372,-2.1749258112894476,65772,1.9936819936819936,0.017472801287901317,0.033778085331834004,0.008171116260529576,0.009177552193832872,0.2061138653647935
2013-07-16,160793,79402,15116,60269,131609,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.66999816894531,0.44367603067297706,-71340,1.8974429578081782,64286,-0.9299473071579659,0.016510491041182417,0.021498550540637762,0.009177552193832872,0.015826195774935492,0.21520159029968736
2013-07-23,164460,81685,17488,60558,132934,033661,COTTON NO. 2 - ICE FUTURES U.S. ,86.01000213623047,0.440082694880214,-72376,-0.64430665514046,64197,-0.055350668250483535,0.008341430136646476,0.046938178738164624,0.015826195774935492,-0.006162059831802069,0.22408758149664718
2013-07-30,169378,84414,19012,61182,134635,033661,COTTON NO. 2 - ICE FUTURES U.S. ,85.4800033569336,0.43366316758965157,-73453,-0.6548704852243706,65402,0.732700960719932,0.011873330711838093,0.04112118809583664,-0.006162059831802069,0.003977495607609294,0.23272982593026795
2013-08-06,175035,86981,19158,62877,139497,033661,COTTON NO. 2 - ICE FUTURES U.S. ,85.81999969482422,0.43774102322392666,-76620,-1.8697823802382836,67823,1.4293473768730296,0.03240040716692856,0.02556082118731098,0.003977495607609294,0.06723370617087521,0.24195919645602199
2013-08-13,203810,105443,24460,68780,162455,033661,COTTON NO. 2 - ICE FUTURES U.S. ,91.58999633789062,0.45961925322604386,-93675,-9.743765532607764,80983,7.5184963007398515,0.12481242026509827,0.18293649877216075,0.06723370617087521,-0.03089850764072355,0.25197723351538176
2013-08-20,209987,109793,26244,71622,166962,033661,COTTON NO. 2 - ICE FUTURES U.S. ,88.76000213623047,0.45402810650183106,-95340,-0.8169373436043373,83549,1.259015749963201,0.030802568487409046,0.045090673860787876,-0.03089850764072355,-0.04799461507101066,0.26094576909989314
2013-08-27,183526,81380,19978,76604,147153,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.5,0.3844087486241731,-70549,11.805968940934438,61402,-10.546843376018515,0.11079429917276332,0.3421436887073541,-0.04799461507101066,-0.019881660416281477,0.2687394794569099
2013-09-03,173847,68938,19852,79947,136074,033661,COTTON NO. 2 - ICE FUTURES U.S. ,82.81999969482422,0.32285285337106767,-56127,7.85828710918344,49086,-6.710765777056111,0.06676202776581906,0.14154747156211286,-0.019881660416281477,0.024510973035221317,0.27492738339103867
2013-09-10,169296,62798,18762,80480,130124,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.8499984741211,0.29323787921746525,-49644,3.729141141348427,44036,-2.90485311797155,0.030782891113179237,0.0886463952918097,0.024510973035221317,-0.0009428619032808561,0.2802269809895335
2013-09-17,176496,63302,17298,85723,136467,033661,COTTON NO. 2 - ICE FUTURES U.S. ,84.7699966430664,0.2875079321910978,-50744,-0.6497495510821284,46004,1.1624610150269352,0.052144560961339396,0.024416873449131515,-0.0009428619032808561,-0.015807436486435567,0.2850082989700342
2013-09-24,182453,63874,18093,91522,142732,033661,COTTON NO. 2 - ICE FUTURES U.S. ,83.43000030517578,0.28067502315664855,-51210,-0.2640286465415647,45781,-0.1263484724866286,0.05149965422148608,0.01667744336135274,-0.015807436486435567,0.01821882581213541,0.2893888320594002
