,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZM_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-08-28,257606,85762,10757,78673,176496,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,534.2000122070312,0.3797388259590227,-97823,4.02894181039308,75005,-2.8870911167001263,0.043214497058812,0.08016038292978585,-0.01729205997254546,0.01347812063366427,0.2067955474077454
2012-09-04,251907,85410,11914,76521,174607,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,541.4000244140625,0.3893738562247179,-98086,-0.10209389532852496,73496,-0.5857782815617649,0.016091395622949253,0.015504911429863138,0.01347812063366427,-0.03232360400969614,0.20720267764667047
2012-09-11,238717,81193,14385,76127,164592,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,523.9000244140625,0.37058525366856987,-88465,3.8192666341149715,66808,-2.6549480562271,0.04324128963646409,0.06997426185942372,-0.03232360400969614,-0.06203479481400409,0.20736769609580716
2012-09-18,239569,74987,13985,82271,166095,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,491.3999938964844,0.3498950198064023,-83824,1.9441430648005797,61002,-2.4321686348270126,0.030789238462591496,0.07424807804702603,-0.06203479481400409,-0.012616975511723583,0.20964237454622292
2012-09-25,223005,66668,15820,85667,154483,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,485.2000122070313,0.3085850093047241,-68816,6.264583481168265,50848,-4.238444873919414,0.062494274411825944,0.12309669285229367,-0.012616975511723583,-0.04492996241155289,0.21442076323937298
2012-10-02,209593,60626,13272,83322,147574,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,463.3999938964844,0.30655603956238997,-64252,2.046590883612475,47354,-1.5667810138786127,0.040078650128196246,0.11624130558337167,-0.04492996241155289,0.03172208114080166,0.22019068057426952
2012-10-09,206193,62264,12012,77021,143509,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,478.1000061035156,0.32245517549092356,-66488,-1.0668295219783102,50252,1.3826797650684899,0.047004942638189814,0.03901664063762184,0.03172208114080166,-0.05291783724652155,0.22700508028581107
2012-10-16,208969,67650,11348,75909,151583,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,452.7999877929688,0.3621302681258943,-75674,-4.455049395469294,56302,2.9341442241007214,0.04037944191444095,0.07658421732195751,-0.05291783724652155,0.05167850054086487,0.23537179284304516
2012-10-23,211274,67593,15199,79512,153717,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,476.2000122070313,0.35122636954854836,-74205,0.7029750824284942,52394,-1.8701338476041902,0.024598141740521117,0.04720262827326312,0.05167850054086487,0.015119658767087207,0.2432170072908166
2012-10-30,221538,76019,18183,80322,161387,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,483.3999938964844,0.3659191651093718,-81065,-3.2469683917566763,57836,2.5758020390582845,0.035083509509368706,0.12112269378569457,0.015119658767087207,-0.02213484034868307,0.25152200915187833
2012-11-06,222845,73968,20905,77015,154547,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,472.7000122070313,0.34791895712266374,-77532,1.5947602668616672,53063,-2.1544836551742814,0.043819797721560534,0.050309360935144876,-0.02213484034868307,-0.08377407463694297,0.2595552440994852
2012-11-13,216550,65460,22247,78676,140552,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,433.1000061035156,0.28573539598245207,-61876,7.025511005407346,43213,-4.4201126343422565,0.07141423540788586,0.11230574526548621,-0.08377407463694297,-0.008081274418554218,0.2669414614433452
2012-11-20,217998,64695,20597,85072,146259,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,429.6000061035156,0.2806768869439169,-61187,0.31817132302008777,44098,0.4086815977834219,0.05231897151700377,0.028314496084040706,-0.008081274418554218,0.02257910044609246,0.274898984222412
2012-11-27,211266,60902,22200,82403,138457,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,439.2999877929688,0.2653242831312185,-56054,2.3546087578785126,38702,-2.4752520665327205,0.04741012406049081,0.06493225193136146,0.02257910044609246,0.019348964798983515,0.2826402648555175
2012-12-04,216689,63952,23099,85387,144401,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,447.7999877929688,0.27234423528651663,-59014,-1.4010773148542595,40853,1.0181477379228083,0.03885320382265393,0.045364211783896796,0.019348964798983515,0.01607863421907907,0.2908262741090476
2012-12-11,222860,70843,21696,85783,156505,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,455.0,0.3173382392533429,-70722,-5.403135369123491,49147,3.8276054622062032,0.051591494419863965,0.08962707615167659,0.01607863421907907,-0.022197815612122307,0.29982344563995694
2012-12-18,237209,76030,21084,88794,167053,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,444.8999938964844,0.3299158126378004,-78259,-3.3819438212330613,54946,2.6020820245894285,0.05299651744988216,0.05971332660584468,-0.022197815612122307,-0.07709595024393145,0.3086469674165478
2013-01-08,231380,70312,28657,99947,154103,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,410.6000061035156,0.23405653038291988,-54156,10.16108157784907,41655,-5.60307576862598,0.0948750246014564,0.1342945770897958,-0.07709595024393145,0.0031660686157930495,0.3148280321565513
2013-01-15,245142,68566,36068,114683,160889,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,411.8999938964844,0.1884866730303253,-46206,3.4359063013225,32498,-3.9575589938629094,0.07809937148912081,0.08751457461245866,0.0031660686157930495,0.02354943518030006,0.3200812540669694
2013-01-22,261357,72734,31037,116579,172580,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,421.6000061035156,0.2142701362504161,-56001,-3.9956433414102848,41697,3.7525189482014505,0.04698798930692111,0.0886471172100105,0.02354943518030006,0.004981039072850635,0.32500316367149973
2013-01-29,275945,74965,31779,120732,179172,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,423.7000122070313,0.2117813332366957,-58440,-0.9332063040209368,43186,0.569718813729879,0.03582813166880068,0.02785168253016563,0.004981039072850635,0.03493034544860252,0.33067718405811236
2013-02-05,293791,82607,29337,125717,194012,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,438.5,0.23246117137693123,-68295,-3.571363858739966,53270,3.6543514106071857,0.06200563602300698,0.09008075466304581,0.03493034544860252,-0.06431017607076672,0.3357032770969045
2013-02-12,288367,88971,30531,123712,195305,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,410.2999877929688,0.2482704331632954,-71593,-1.1225667226021219,58440,1.759754383218002,0.010338007065454192,0.06324580341751602,-0.06431017607076672,0.03655861673476046,0.3409335067209938
2013-02-19,288404,89718,33691,128113,198202,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,425.2999877929688,0.24302367512239775,-70089,0.5215575984769408,56027,-0.8367809076628047,0.022364892818289076,0.03165895518155078,0.03655861673476046,0.00564313304243691,0.34497201078197137
2013-02-26,276811,88769,29567,121646,193239,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,427.7000122070313,0.258634953090737,-71593,-0.5214906866756356,59202,1.1008862567786855,0.03629896628928021,0.04286945646295295,0.00564313304243691,0.016834186308060772,0.3489659506663157
2013-03-05,282271,96223,31667,112056,191681,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,434.8999938964844,0.2820870723524556,-79625,-2.9016187940508145,64556,1.934171691153892,0.03670280538755568,0.07470482445851905,0.016834186308060772,0.003449068799842303,0.3519535240647456
2013-03-12,292079,103959,33660,111394,198134,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,436.3999938964844,0.29697444869367534,-86740,-2.520627340392743,70299,2.0345696157238966,0.022986611873562327,0.07069518017134262,0.003449068799842303,-0.05682857043955736,0.3531742879099111
2013-03-19,280843,90994,33749,114806,186279,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,411.6000061035156,0.25449450404674495,-71473,5.227010500583746,57245,-4.469338774783535,0.05070661108989156,0.10464715454975429,-0.05682857043955736,0.02089408643340218,0.3515747516965995
2013-03-26,278479,83234,35480,119646,183209,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,420.2000122070313,0.22825060417482107,-63563,2.8165202622105587,47754,-3.379468243823061,0.026118109326245233,0.07994844752935627,0.02089408643340218,-0.04307473959471919,0.3484251459517779
2013-04-02,263647,74814,38636,123070,166044,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,402.1000061035156,0.1629982514498553,-42974,7.393376161218619,36178,-4.156866406443574,0.07121412314865416,0.10203613926840018,-0.04307473959471919,-0.01815473315030869,0.343747052864245
2013-04-09,263859,67552,44844,130249,158003,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,394.7999877929688,0.10518496621301529,-27754,5.772870542809136,22708,-5.109104218898755,0.05280102132855973,0.11984412256663939,-0.01815473315030869,0.01646403293053944,0.3377926108481989
2013-04-16,260889,73949,41167,126138,162824,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,401.2999877929688,0.14061919053697167,-36686,-3.38514130653114,32782,3.817948222346026,0.030910638769111508,0.0875117273011571,0.01646403293053944,0.025915835361121076,0.3320895126245424
2013-04-23,257195,76641,39530,118992,160950,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,411.7000122070313,0.1631369194579988,-41958,-2.0207827850158497,37111,1.6593263801846763,0.032220960056011605,0.037264033192449066,0.025915835361121076,0.04032056131586881,0.32697142376267263
2013-04-30,256095,79118,38488,117030,169939,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,428.2999877929688,0.2065991136101837,-52909,-4.257858823071988,40630,1.3682225548708178,0.03816091633591085,0.02992194275802255,0.04032056131586881,-0.028017745370099156,0.3222217174440333
2013-05-07,256273,79403,39961,116035,168127,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,416.2999877929688,0.2032676091511786,-52092,0.319022237841426,39442,-0.4638903531892462,0.009878168087217854,0.014728058711169197,-0.028017745370099156,0.10737452202199216,0.3169253831237778
2013-05-14,256827,83543,33318,107026,173810,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,461.0,0.2600349651711074,-66784,-5.7329488475180765,50225,4.20762234023873,0.05231523024113718,0.09227201547137197,0.10737452202199216,-0.048373075472817106,0.31275521217134933
2013-05-21,266679,87217,28925,103898,186651,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,438.7000122070313,0.3103093981903337,-82753,-6.217804202829142,58292,3.141024892242638,0.05496146949395799,0.06945807718138142,-0.048373075472817106,0.008206007489780065,0.30971111438193044
2013-05-28,278897,91143,32090,106815,192341,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,442.2999877929688,0.3066580135318774,-85526,-1.0398269080055047,59053,0.28536180201665673,0.02877094225086577,0.05754140530539709,0.008206007489780065,0.023061298866247304,0.3069365695084631
2013-06-04,287234,93718,34924,110518,197977,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,452.5,0.3044869339980643,-87459,-0.6930874121987687,58794,-0.09286582501783812,0.030272775895881617,0.04204692091229925,0.023061298866247304,0.024088384301622856,0.3044567989655358
2013-06-11,305361,103938,35578,109271,207217,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,463.3999938964844,0.32075477877004593,-97946,-3.651030170522988,68360,3.3303856785756563,0.03313553752432952,0.07794088133260701,0.024088384301622856,-0.025032382944111142,0.3025336242015151
2013-06-18,315493,104255,40584,119799,208284,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,451.7999877929688,0.28046581065190035,-88485,3.0983000448649305,63671,-1.5355595508267266,0.03534166659046643,0.03675115127831592,-0.025032382944111142,0.015493581649248966,0.30043870570483044
2013-06-25,316642,102439,41730,126659,206362,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,458.7999877929688,0.25171329135111575,-79703,2.7835799843419666,60709,-0.938848088547131,0.02637070935466532,0.0205453322142763,0.015493581649248966,0.06146471873873782,0.2971347561267213
2013-07-02,294163,96707,40892,119644,195493,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,487.0,0.2578468400172693,-75849,1.217147440958559,55815,-1.5455940778544854,0.056749921462728906,0.047747440025000185,0.06146471873873782,0.06940449238802615,0.2938159483959145
2013-07-09,289952,92035,39279,117968,193429,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,520.7999877929688,0.26025342125593204,-75461,0.13189966107226267,52756,-1.0398996474743594,0.012010391879176742,0.047862375679668584,0.06940449238802615,-0.10368663837501146,0.2909165612520542
2013-07-16,296152,95788,39728,119021,197920,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,466.7999877929688,0.2664138685539858,-78899,-1.1857134974064674,56060,1.1394989515506013,0.017492214639317726,0.031007408719265623,-0.10368663837501146,0.04498714770599732,0.2883120550652693
2013-07-23,283625,92121,43998,115215,183496,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,487.7999877929688,0.2407439400617012,-68281,3.5853210513520084,48123,-2.680042680785543,0.06102888745309011,0.05830927350333164,0.04498714770599732,-0.12013115426892629,0.2850703777118459
2013-07-30,262248,84529,49886,115675,162714,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,429.2000122070313,0.17936838412495043,-47039,7.489466725429706,34643,-4.75275451740855,0.07630330221380874,0.10028642636610498,-0.12013115426892629,-0.07735324152557754,0.28132166291648114
2013-08-06,252941,81777,57494,112621,148039,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,396.0,0.14002474885447594,-35418,4.431301668649523,24283,-3.95045910740978,0.06801580603084478,0.0743873455349642,-0.07735324152557754,0.07803028761738484,0.27691893341754714
2013-08-13,260617,84371,55220,115359,156817,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,426.8999938964844,0.1590763457487424,-41458,-2.38790864272696,29151,1.9245594822508014,0.0423108576803245,0.034873308451117906,0.07803028761738484,-0.03068635814197762,0.27297977470141893
2013-08-20,275079,95588,49987,111869,178413,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,413.7999877929688,0.24190868804961485,-66544,-9.62561920365901,45601,6.311944347452392,0.08641941284681792,0.11300017173278379,-0.03068635814197762,0.10173998875171297,0.27049347672537644
2013-08-27,274447,98071,44453,106241,184163,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,455.8999938964844,0.2839236719658076,-77922,-4.136266308951247,53618,2.9144354894412148,0.03917990110329059,0.056250175409053915,0.10173998875171297,0.06470717349186494,0.26826190691682444
2013-09-03,267260,100624,42981,101463,181865,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,485.3999938964844,0.3008381351492928,-80402,-0.9036353102784873,57643,1.466585533818916,0.024974587756946012,0.028028271996100414,0.06470717349186494,-0.0471775735155201,0.26625264642202523
2013-09-10,268404,97450,43528,102280,181911,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,462.5,0.29668335792313083,-79631,0.2884831250467709,53922,-1.3922771832672305,0.0030366901133392684,0.026394189164266765,-0.0471775735155201,-0.07286489125844586,0.26465542588287344
2013-09-17,269238,93418,47767,110995,180285,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,428.7999877929688,0.25735594529746914,-69290,3.852774176241785,45651,-3.081548710153351,0.03550192254875034,0.05858271062789956,-0.07286489125844586,-0.034281674692002495,0.2621166199035033
2013-09-24,271114,92382,50803,115324,179071,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,414.1000061035156,0.23512987156694232,-63747,2.058773278660516,41579,-1.5124165236705072,0.01882844477657569,0.028438733107518245,-0.034281674692002495,-0.013523318089775027,0.25951170870924123
2013-10-01,259320,88473,51863,109728,164354,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,408.5,0.21065093320993367,-54626,3.3642674299372217,36610,-1.832808338927536,0.07411285673630519,0.03540787823509292,-0.013523318089775027,0.049449234288938326,0.25683393781315533
2013-10-08,262950,88122,52521,108924,164619,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,428.7000122070313,0.21180832857957788,-55695,-0.41223199136202376,35601,-0.3890945549899738,0.003907977904753549,0.007174192814430864,0.049449234288938326,-0.06134830315294204,0.25497284779921014
2013-10-15,265574,86901,53996,108240,163614,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,402.3999938964844,0.20850685684592618,-55374,0.12207644038790644,32905,-1.025289979083476,0.006212893685581231,0.01913454509322413,-0.06134830315294204,0.03404575649808672,0.2530872865931243
2013-10-22,277326,90880,52562,108062,169679,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,416.1000061035156,0.22218255771186257,-61617,-2.3507572277406674,38318,2.038226633631304,0.022477776057550018,0.03773650674140071,0.03404575649808672,-0.012737366577274978,0.2511589670204501
2013-10-29,283833,94652,51970,110149,174048,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,410.7999877929688,0.22512886098515678,-63899,-0.822858296733808,42682,1.5735993019046177,0.022716636699191054,0.02976360982662902,-0.012737366577274978,-0.043816943853151935,0.24852432457543588
2013-11-05,272399,82952,57197,113219,155641,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,392.7999877929688,0.15573478610420743,-42422,7.566773419581232,25755,-5.963718101841576,0.07988172282972551,0.120778599918658,-0.043816943853151935,0.0888493520841378,0.2447648710476601
2013-11-12,285827,90451,53972,111226,169193,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,427.7000122070313,0.20280449362726405,-57967,-5.706702300669239,36479,3.93687201494866,0.05543490277049701,0.07425410080111894,0.0888493520841378,-0.04395608551314856,0.24162805044223495
2013-11-19,284962,92924,58388,112885,166340,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,408.8999938964844,0.18758641503077603,-53455,1.5785772512743723,34536,-0.6797818260696156,0.01615901154982541,0.045528444538437136,-0.04395608551314856,0.10100273643193614,0.23854473232508328
2013-11-26,270122,95164,46021,100097,169809,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,450.2000122070313,0.25807598048289293,-69712,-5.704971189141008,49143,5.12594661744373,0.06023208079850022,0.10345999929170946,0.10100273643193614,-0.009107076837728378,0.2380128204885533
2013-12-03,272138,98367,46314,100685,175183,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,446.1000061035156,0.27375081759989417,-74498,-1.7717920050939946,52053,1.0772910018436115,0.021611785346615047,0.02416350453756886,-0.009107076837728378,0.04034969682520728,0.2378796268473221
2013-12-10,273084,102214,48215,97755,173320,026603,SOYBEAN MEAL - CHICAGO BOARD OF TRADE ,464.1000061035156,0.27670973033938273,-75565,-0.39208048857564914,53999,0.7150783793516525,0.01768145347228627,0.038210717348383626,0.04034969682520728,-0.03469081209174685,0.23809857775517138
