,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,KC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-07-03,137944,33517,39748,79885,72353,083731,COFFEE C - ICE FUTURES U.S. ,180.10000610351562,-0.0546018674244621,7532,-1.575520273080619,-6231,1.867389527128781,0.01443135091107345,0.06701699310721354,0.08887553052892638,0.02026648402436182,0.04153039140222045
2012-07-10,139115,33805,35501,79921,76746,083731,COFFEE C - ICE FUTURES U.S. ,183.75,-0.022822844409301657,3175,-3.1585280983587545,-1696,3.2875659687989325,0.02827015261669656,0.06543445011975875,0.02026648402436182,-0.01632653061224487,0.03889616641797174
2012-07-17,139757,34561,34347,78452,77497,083731,COFFEE C - ICE FUTURES U.S. ,180.75,-0.006833289209127271,955,-1.595802034288179,214,1.3729648132839736,0.014235423119096627,0.027718116909502526,-0.01632653061224487,-0.029322285210278354,0.036949470994978126
2012-07-24,135078,33069,32653,77174,76622,083731,COFFEE C - ICE FUTURES U.S. ,175.4499969482422,-0.004086527783947053,552,-0.28835764934851205,416,0.14453658850719464,0.013999063694764493,0.04847691792702596,-0.029322285210278354,-0.005984628498269862,0.03557733763737809
2012-07-31,136278,31782,31985,78001,76461,083731,COFFEE C - ICE FUTURES U.S. ,174.39999389648438,-0.011300430003375453,1540,0.7314292482861754,-203,-0.458253749685367,0.006396395229894732,0.030658491069048253,-0.005984628498269862,-0.010034404020901055,0.034313907832655574
2012-08-07,138521,32429,33579,76924,74396,083731,COFFEE C - ICE FUTURES U.S. ,172.64999389648438,-0.018249940442243415,2528,0.724988626190581,-1150,-0.694903065791984,0.020763943959820248,0.03395043025087868,-0.010034404020901055,-0.05560377170057951,0.032762688938601056
2012-08-14,137525,30956,38017,80801,71847,083731,COFFEE C - ICE FUTURES U.S. ,163.0500030517578,-0.06510816215233593,8954,4.639007803870894,-7061,-4.267223020336266,0.042096850269901995,0.08570020152813419,-0.05560377170057951,-0.014719467098148975,0.030092007209635972
2012-08-21,135950,32205,45504,79736,65593,083731,COFFEE C - ICE FUTURES U.S. ,160.64999389648438,-0.10403089371092314,14143,3.773132157789493,-13299,-4.535902563170333,0.05036159335026044,0.11241941087904876,-0.014719467098148975,0.0441954956318924,0.025470776696023708
2012-08-28,136235,32945,47687,79814,64532,083731,COFFEE C - ICE FUTURES U.S. ,167.75,-0.11217381730098726,15282,0.8378080176535491,-14742,-1.0614196395733726,0.007890762473501171,0.03625111618216093,0.0441954956318924,-0.016989604193833885,0.019198565663204752
2012-09-04,138853,33374,50277,80620,63519,083731,COFFEE C - ICE FUTURES U.S. ,164.89999389648438,-0.12315902429187701,17101,1.3351928652695708,-16903,-1.5862296766616508,0.012619762867787343,0.03609042330635617,-0.016989604193833885,0.0748939148613208,0.012234447853898073
2012-09-11,143251,33556,50381,82077,65450,083731,COFFEE C - ICE FUTURES U.S. ,177.25,-0.11606899777313945,16627,-0.3413682095453465,-16825,0.05617451549480386,0.022965287710046297,0.0034073173928065095,0.0748939148613208,0.0008462279068230938,0.00557762049513282
2012-09-18,139043,32052,40523,79232,70842,083731,COFFEE C - ICE FUTURES U.S. ,177.39999389648438,-0.06034104557582906,8390,-5.750047120089912,-8471,5.83172194260424,0.0548862561136506,0.15655528763348261,0.0008462279068230938,-0.021138670400339343,0.0003742791377256939
2012-09-25,140955,30084,38833,79688,71271,083731,COFFEE C - ICE FUTURES U.S. ,173.64999389648438,-0.059714093150296195,8417,0.01941845328423581,-8749,-0.19993814863027987,0.0058625189621022925,0.053078340612620976,-0.021138670400339343,0.05758710251358368,-0.003103842314972108
2012-10-02,140954,31072,34875,80649,77210,083731,COFFEE C - ICE FUTURES U.S. ,183.6499938964844,-0.024398030563162452,3439,-3.5316235678053283,-3803,3.5089212869355473,0.043709893005783644,0.0749996209076986,0.05758710251358368,-0.09991827636580097,-0.005405405608540309
2012-10-09,140404,28864,34169,80246,75756,083731,COFFEE C - ICE FUTURES U.S. ,165.3000030517578,-0.031979145893279395,4490,0.7456333271847553,-5305,-1.0655958681555686,0.011903693542390481,0.04622975266923675,-0.09991827636580097,-0.015124016659680328,-0.007335979939069138
2012-10-16,150187,31047,43023,81340,70892,083731,COFFEE C - ICE FUTURES U.S. ,162.8000030517578,-0.06956660696331907,10448,4.243468847041395,-11976,-4.751289137061622,0.03913763203531452,0.14900769542324827,-0.015124016659680328,-0.011977868007915449,-0.010073443181341624
2012-10-23,151686,32593,47163,80629,67120,083731,COFFEE C - ICE FUTURES U.S. ,160.85000610351562,-0.08905897709742494,13509,2.038125803165387,-14570,-1.7271801154560649,0.03034199893061882,0.07129244194794122,-0.011977868007915449,-0.019272651450946143,-0.01395800210114605
2012-10-30,152813,31955,48213,80217,65055,083731,COFFEE C - ICE FUTURES U.S. ,157.75,-0.09921930725789037,15162,1.0897511965507694,-16258,-1.1128251783289163,0.01705077372101988,0.021055782856002396,-0.019272651450946143,-0.04532484244998014,-0.01736713316288318
2012-11-06,152787,32857,53258,82967,63504,083731,COFFEE C - ICE FUTURES U.S. ,150.60000610351562,-0.1273864923062826,19463,2.8145511180331515,-20401,-2.7111567733111714,0.02936417447822436,0.06905881669860071,-0.04532484244998014,-0.030544528001903215,-0.02083585511410975
2012-11-13,140426,37218,56196,74672,56281,083731,COFFEE C - ICE FUTURES U.S. ,146.0,-0.1309657755686269,18391,-0.7016303743119506,-18978,0.9313619614234195,0.11850053072476385,0.07813603956580384,-0.030544528001903215,-0.015410958904109595,-0.024211776647293223
2012-11-20,134382,40673,58204,72555,54691,083731,COFFEE C - ICE FUTURES U.S. ,143.75,-0.13293447039037967,17864,-0.37528662783245265,-17531,1.0304359591528633,0.029132546406173868,0.055250462696076946,-0.015410958904109595,-0.027478239639945667,-0.028148950188877222
2012-11-27,135236,41679,57780,71415,55317,083731,COFFEE C - ICE FUTURES U.S. ,139.8000030517578,-0.119036351267414,16098,-1.314164099358545,-16101,1.0641306127308716,0.013934917779250702,0.014377783810414341,-0.027478239639945667,-0.017525013553362556,-0.03194091594922535
2012-12-04,139259,43986,58860,69503,55101,083731,COFFEE C - ICE FUTURES U.S. ,137.35000610351562,-0.10341880955629439,14402,-1.2541039368215565,-14874,0.9073027891981426,0.017078103431671536,0.032932734379557786,-0.017525013553362556,0.027666455217372432,-0.035851439803121506
2012-12-11,140759,44448,57538,70892,57621,083731,COFFEE C - ICE FUTURES U.S. ,141.14999389648438,-0.0942817155563765,13271,-0.8121557673112688,-13090,1.2810662147509317,0.030417156241002857,0.01749259702312082,0.027666455217372432,-0.05419762116387106,-0.038063037553340964
2012-12-18,143616,44564,60254,71569,57440,083731,COFFEE C - ICE FUTURES U.S. ,133.5,-0.0983804032976827,14129,0.6095524975312413,-15690,-1.847128780397701,0.0066506987884566195,0.027018260222480873,-0.05419762116387106,0.1097377819961376,-0.03973999425373469
2013-01-08,147907,45546,59060,74746,62802,083731,COFFEE C - ICE FUTURES U.S. ,148.14999389648438,-0.08075344642241408,11944,-1.5214182263814617,-13514,1.5151515151515151,0.0620801465670166,0.02080186604974858,0.1097377819961376,0.029362175381222544,-0.04125877041272231
2013-01-15,149185,46641,51740,75849,72134,083731,COFFEE C - ICE FUTURES U.S. ,152.5,-0.024901967355967423,3715,-5.563631200686918,-5099,5.689385897895299,0.07051485643621226,0.08553480855043148,0.029362175381222544,-0.02557373046875,-0.04217767351891236
2013-01-22,152505,46802,50307,77762,74932,083731,COFFEE C - ICE FUTURES U.S. ,148.60000610351562,-0.018556768630536704,2830,-0.5932231792740557,-3505,1.068472031370446,0.03085255478276815,0.016414544480944093,-0.02557373046875,0.00807534925271991,-0.04314508434224983
2013-01-29,155683,45262,48483,79454,76924,083731,COFFEE C - ICE FUTURES U.S. ,149.8000030517578,-0.01625097152547163,2530,-0.1967148618078096,-3221,0.18622340251139305,0.023558301039788204,0.035884580510960586,0.00807534925271991,-0.038384511901600527,-0.044986764639276165
2013-02-05,162774,45611,54530,83689,75785,083731,COFFEE C - ICE FUTURES U.S. ,144.0500030517578,-0.04855812353324241,7904,3.4518862046594685,-8919,-3.6600014131279583,0.03369828310571002,0.06386994337983444,-0.038384511901600527,-0.02360297871046768,-0.04716554915265865
2013-02-12,159769,43982,62685,89542,72038,083731,COFFEE C - ICE FUTURES U.S. ,140.64999389648438,-0.10955817461459982,17504,5.8977477975598065,-18703,-6.010787963679704,0.05941329372447085,0.09172471336027074,-0.02360297871046768,-0.02950582350923303,-0.05037535010290403
2013-02-19,159526,47265,67694,86616,67179,083731,COFFEE C - ICE FUTURES U.S. ,136.5,-0.12184220753983677,19437,1.2098717523424445,-20429,-1.0803096971252246,0.05061933092753341,0.07213006376186293,-0.02950582350923303,0.04688640217204676,-0.05406740606159343
2013-02-26,161433,51426,66605,84858,70359,083731,COFFEE C - ICE FUTURES U.S. ,142.89999389648438,-0.08981435022579026,14499,-3.095420182290034,-15179,3.2909995862743373,0.03181352558031659,0.04447984004202286,0.04688640217204676,-0.01679491951709189,-0.056076138962237246
2013-03-05,167363,53294,68636,86252,72229,083731,COFFEE C - ICE FUTURES U.S. ,140.5,-0.08378793401169912,14023,-0.2948591675803584,-15342,-0.1009706813352908,0.02059552880155981,0.03197736406134667,-0.01679491951709189,0.00818500993939053,-0.05780211152508681
2013-03-12,165838,50793,66448,87354,73053,083731,COFFEE C - ICE FUTURES U.S. ,141.64999389648438,-0.08623475922285603,14301,0.16610600909400525,-15655,-0.18701863613821454,0.012006957302362117,0.039994541158809634,0.00818500993939053,-0.06035995878133926,-0.05960259456604393
2013-03-19,174067,54225,73809,90772,71592,083731,COFFEE C - ICE FUTURES U.S. ,133.10000610351562,-0.11018745655408549,19180,2.9420277620328275,-19584,-2.369179560776179,0.030049764726170825,0.0842979208647703,-0.06035995878133926,0.03380916449019722,-0.061717989630538164
2013-03-26,175183,53266,72024,91473,73012,083731,COFFEE C - ICE FUTURES U.S. ,137.60000610351562,-0.10538122991386151,18461,-0.4130593392199555,-18758,0.4745299223862076,0.012894792838252728,0.02190118924096097,0.03380916449019722,-0.010537878944136159,-0.06347733268570198
2013-04-02,175853,53986,69377,92086,74815,083731,COFFEE C - ICE FUTURES U.S. ,136.14999389648438,-0.0982127117535669,17271,-0.6792896571014311,-15391,1.9219901474458136,0.014475647239980587,0.027293434822434605,-0.010537878944136159,-0.005508630434241768,-0.06499268569920773
2013-04-09,174767,52367,65605,90017,76529,083731,COFFEE C - ICE FUTURES U.S. ,135.39999389648438,-0.07717704143230701,13488,-2.15122858296418,-13238,1.2243180383615861,0.022714445258367057,0.04569728410131218,-0.005508630434241768,0.0033235762726495643,-0.06618932915625995
2013-04-16,166541,48676,65993,92624,74775,083731,COFFEE C - ICE FUTURES U.S. ,135.85000610351562,-0.10717480980659418,17849,2.4953223434630107,-17317,-2.3339646500769593,0.026051529579029745,0.03557195057077327,0.0033235762726495643,0.012513778961090516,-0.06823259181704014
2013-04-23,159443,46892,56932,87037,77285,083731,COFFEE C - ICE FUTURES U.S. ,137.5500030517578,-0.061162923427180875,9752,-4.861865846848524,-10040,4.3694945989275915,0.04927520356373462,0.10445561719833564,0.012513778961090516,-0.018902261329193037,-0.06947655483500563
2013-04-30,165460,49385,61813,88447,75770,083731,COFFEE C - ICE FUTURES U.S. ,134.9499969482422,-0.07661670494379307,12677,1.8345113927861367,-12428,-1.4977139165720665,0.01781179780412503,0.06631414234068958,-0.018902261329193037,0.05446466298427999,-0.07003108705628856
2013-05-07,159403,46456,50547,83999,79555,083731,COFFEE C - ICE FUTURES U.S. ,142.3000030517578,-0.027879023606832996,4444,-4.975824972803094,-4091,5.038680043515049,0.05033811462880761,0.1463356803397833,0.05446466298427999,-0.004567878716327356,-0.06990489859854211
2013-05-14,157426,46907,41745,82331,88299,083731,COFFEE C - ICE FUTURES U.S. ,141.64999389648438,0.037909875115927485,-5968,-6.531872047577523,5162,5.804784100675646,0.061020922463810585,0.10437440779677841,-0.004567878716327356,-0.06318388516686213,-0.06858154737583648
2013-05-21,162110,47348,50323,86609,83334,083731,COFFEE C - ICE FUTURES U.S. ,132.6999969482422,-0.020202331750046265,3275,5.871330021724493,-2975,-5.168777711432673,0.05438882448821075,0.09234061287383154,-0.06318388516686213,-0.04709871999799453,-0.06817035554636086
2013-05-28,176276,52511,63028,91907,81843,083731,COFFEE C - ICE FUTURES U.S. ,126.4499969482422,-0.05709228709523701,10064,4.18789710690272,-10517,-4.652396520880883,0.03907338129496403,0.15464907953158674,-0.04709871999799453,0.009489953393418293,-0.06879703545527435
2013-06-04,180876,57170,67945,93457,82744,083731,COFFEE C - ICE FUTURES U.S. ,127.6500015258789,-0.05922842168115173,10713,0.3681726383625678,-10775,-0.1463613878236402,0.013910250225594634,0.0765375854214123,0.009489953393418293,0.0003916601783444662,-0.06959542429888542
2013-06-11,180237,55795,67780,94488,82766,083731,COFFEE C - ICE FUTURES U.S. ,127.6999969482422,-0.06503659071111925,11722,0.5578407306663129,-11985,-0.6689665848426546,0.005940627573989867,0.012462067570301437,0.0003916601783444662,-0.04463584247815178,-0.06998826781318154
2013-06-18,163099,48567,67247,91077,73055,083731,COFFEE C - ICE FUTURES U.S. ,122.0,-0.11049730531762916,18022,3.4953977263270026,-18680,-3.7145536155173464,0.07994784685497039,0.06701262368970937,-0.04463584247815178,-0.014344262295082011,-0.07126597802915526
2013-06-25,152768,49280,67677,82009,63650,083731,COFFEE C - ICE FUTURES U.S. ,120.25,-0.12017569124423963,18359,0.20662297132416507,-18397,0.17351424594877957,0.12682360856521052,0.009772822490316954,-0.014344262295082011,0.03201661932741029,-0.07231378134535088
2013-07-02,150935,48225,62612,81191,67002,083731,COFFEE C - ICE FUTURES U.S. ,124.0999984741211,-0.0940073541590751,14189,-2.729629241726016,-14387,2.6248952660242986,0.028138980923525403,0.055216218410819494,0.03201661932741029,-0.01651889965809139,-0.07271666679087999
2013-07-09,152611,48237,63224,81889,67506,083731,COFFEE C - ICE FUTURES U.S. ,122.0500030517578,-0.09424615525748471,14383,0.12853214960082154,-14987,-0.39752211216748934,0.008045784664814752,0.005598370730569437,-0.01651889965809139,0.029086401750091362,-0.07318738241474365
2013-07-16,152920,46595,58559,83034,72305,083731,COFFEE C - ICE FUTURES U.S. ,125.5999984741211,-0.07016086842793617,10729,-2.394322820766524,-11964,1.9808532805630001,0.03826469849812346,0.05997869790973239,0.029086401750091362,0.003980891768107897,-0.07348659397250276
2013-07-23,153455,45804,52041,82416,77967,083731,COFFEE C - ICE FUTURES U.S. ,126.0999984741211,-0.028992212700791765,4449,-4.106722469264975,-6237,3.7450954747580436,0.039156269679454805,0.07469978026470438,0.003980891768107897,-0.045995206126458466,-0.07360523567041605
2013-07-30,156861,47566,52863,82388,78684,083731,COFFEE C - ICE FUTURES U.S. ,120.3000030517578,-0.02361326269754751,3704,-0.4854843439444788,-5297,0.6125574272588056,0.0046252607529552,0.025729619930498163,-0.045995206126458466,-0.019950136866133894,-0.07392792746827027
2013-08-06,162900,47621,59416,86468,75872,083731,COFFEE C - ICE FUTURES U.S. ,117.9000015258789,-0.06504604051565377,10596,4.393698879900039,-11795,-4.142521085547076,0.04245410866083529,0.06173566150022889,-0.019950136866133894,0.022900737178103814,-0.07510022579003386
2013-08-13,153212,41819,54148,84443,73554,083731,COFFEE C - ICE FUTURES U.S. ,120.5999984741211,-0.07107145654387385,10889,0.17986494782074894,-12329,-0.3278084714548803,0.027487863693614435,0.11535215230235393,0.022900737178103814,-0.04684910113901286,-0.07624966860812038
2013-08-20,143386,42212,54589,75241,65116,083731,COFFEE C - ICE FUTURES U.S. ,114.9499969482422,-0.07061358849539007,10125,-0.49865545779703935,-12377,-0.03132913870976164,0.1256795172310608,0.008615613475067407,-0.04684910113901286,-0.015658942759030903,-0.07725666183991166
2013-08-27,146682,43772,60393,76595,62738,083731,COFFEE C - ICE FUTURES U.S. ,113.1500015258789,-0.09446966908005072,13857,2.6027645655782297,-16621,-2.9598426624635596,0.026784753073571945,0.07069553112849805,-0.015658942759030903,-0.0030932255360249794,-0.07782130620390616
2013-09-03,151073,44190,60490,77327,64011,083731,COFFEE C - ICE FUTURES U.S. ,112.8000030517578,-0.08814281837257484,13316,-0.3688250773782741,-16300,0.21884075755716448,0.014185852353931709,0.004919755445166221,-0.0030932255360249794,-0.00398940217608168,-0.0775157662935533
2013-09-10,153986,45861,63444,78460,63640,083731,COFFEE C - ICE FUTURES U.S. ,112.3499984741211,-0.096242515553362,14820,0.9955452000026477,-17583,-0.849258305587365,0.010584095707248416,0.04231279447417776,-0.00398940217608168,-0.011570942946320883,-0.07720939510609898
2013-09-17,156812,45402,64841,79375,62740,083731,COFFEE C - ICE FUTURES U.S. ,111.0500030517578,-0.10608244267020381,16635,1.1786785811697167,-19439,-1.205304378320107,0.012771347148436125,0.01683553604310478,-0.011570942946320883,0.06123363561902817,-0.0768809993056822
2013-09-24,155332,43780,62805,79625,63047,083731,COFFEE C - ICE FUTURES U.S. ,117.8499984741211,-0.10672623799345918,16578,-0.03634925898528174,-19025,0.26401040736678316,0.003904059661321072,0.03432002627011305,0.06123363561902817,-0.03182011072171098,-0.07670133084838064
2013-10-01,157422,43782,64052,80305,63133,083731,COFFEE C - ICE FUTURES U.S. ,114.0999984741211,-0.10908259328429318,17172,0.3824067159374759,-20270,-0.8015090258285479,0.005340286395515832,0.011582617727247436,-0.03182011072171098,0.00832607002928376,-0.07763866830431265
2013-10-08,158240,44277,63347,80635,64672,083731,COFFEE C - ICE FUTURES U.S. ,115.0500030517578,-0.10087841253791709,15963,-0.7679993901741815,-19070,0.7622822731257385,0.012862422319640486,0.01114992938378057,0.00832607002928376,0.012168568964353588,-0.07843028983099766
