,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,KE_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-06-26,146047,45860,16769,71289,93228,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,735.75,0.15021876519202723,-21939,-9.348266261705897,29091,7.920779549481144,0.08980226967425858,0.1998754570566351,0.09813432835820901,0.06693849813115871,0.10608978974477813
2012-07-03,145874,48502,12930,66746,97200,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,785.0,0.20876921178551353,-30454,-5.830314898628524,35572,4.437612549384787,0.05193783318897686,0.10549876285974737,0.06693849813115871,0.03439490445859872,0.10680233014733262
2012-07-10,150095,49593,12239,67760,102222,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,812.0,0.22960125254005798,-34462,-2.7475766757612736,37354,1.2216022046423625,0.03550964219740914,0.028820028464225645,0.03439490445859872,0.0997536945812807,0.10840602859815272
2012-07-17,156948,54412,12079,70555,109313,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,893.0,0.2469480337436603,-38758,-2.862187281388454,42333,3.31723241946767,0.054962528076144726,0.07488231489976087,0.0997536945812807,-0.013997760358342659,0.10952732690222841
2012-07-24,161503,52291,10488,73478,110404,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,880.5,0.22863971567091632,-36926,1.1672655911512093,41803,-0.33769146468894157,0.021829216562795704,0.059128052374201566,-0.013997760358342659,0.013628620102214661,0.10983135105579336
2012-07-31,160052,53089,11554,71637,107711,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,892.5,0.22538924849423939,-36074,0.5275443799805576,41535,-0.16594118994693596,0.02528046033409907,0.028835295391612396,0.013628620102214661,0.0039215686274509665,0.10965631411065584
2012-08-07,156676,52790,10037,67480,107209,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,896.0,0.253574255150757,-39729,-2.2836328193337163,42753,0.7610026741309075,0.026670253994241194,0.028904770242093366,0.0039215686274509665,-0.049107142857142905,0.11024090669543522
2012-08-14,156814,53495,9599,64831,104721,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,852.0,0.25437779790069764,-39890,-0.10275983558426305,43896,0.7295310066634328,0.030297489855619517,0.018115827178495577,-0.049107142857142905,0.06602112676056349,0.11021134522482892
2012-08-21,154981,54405,9986,64958,107436,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,908.25,0.27408521044515133,-42478,-1.6503628502557168,44419,0.33351614014054864,0.016485492534542966,0.020142566507741766,0.06602112676056349,-0.04486650151390037,0.11010182340252227
2012-08-28,149480,53936,9117,63206,104431,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,867.5,0.2757894032646508,-41225,0.8084862015343817,44819,0.2580961537220692,0.02837679032671785,0.021220243287393144,-0.04486650151390037,0.015850144092218965,0.10919989104654149
2012-09-04,146996,57013,11853,61657,103032,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,881.25,0.28147024408827453,-41375,-0.10034787262510035,45160,0.2281241637677281,0.017900406220209,0.08441030406877123,0.015850144092218965,0.003120567375886507,0.10790528269679969
2012-09-11,148758,57976,11542,59201,103684,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,884.0,0.2990292959034136,-44483,-2.114343247435304,46434,0.866690250074832,0.019080946680173128,0.018326188900716363,0.003120567375886507,0.005656108597285048,0.10757870815180635
2012-09-18,154794,60869,11137,62957,108905,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,889.0,0.29683321058955775,-45948,-0.9848209844176448,49732,2.217023622258971,0.052233768954160896,0.045801738743993556,0.005656108597285048,0.02474690663667034,0.1080072789730033
2012-09-25,160235,57084,10661,70906,115282,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,911.0,0.27694323961681283,-44376,1.0155432381100042,46423,-2.1376797550292648,0.0769437342900724,0.06289763082146284,0.02474690663667034,-0.020581778265642114,0.1086518917405148
2012-10-02,159279,53528,10206,72336,114073,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,892.25,0.2620370544767358,-41737,1.6469560333260524,43322,-1.935282553749181,0.014157041773734102,0.06293344211880629,-0.020581778265642114,-0.003922667413841396,0.11023672389944789
2012-10-09,157240,53480,10986,70596,110196,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,888.75,0.2518443144238107,-39600,1.3416709045134638,42494,-0.5198425404478934,0.031068852604097526,0.012843979772283064,-0.003922667413841396,-0.006751054852320637,0.11227963419865612
2012-10-16,158180,55596,11986,70080,111214,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,882.75,0.260045517764572,-41134,-0.975578733146782,43610,0.7097430679216484,0.008461394199477092,0.046106951555147824,-0.006751054852320637,0.028320589068252522,0.11444519126794314
2012-10-23,161326,59183,11807,69614,113764,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,907.75,0.2736694643144936,-44150,-1.9066885826273865,47376,2.3808319635857886,0.016446902027506025,0.053049725313424424,0.028320589068252522,0.0016524373450839125,0.11688039859764286
2012-10-30,163034,62443,11816,66033,113354,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,909.25,0.29025234000269884,-47321,-1.9655852125509836,50627,2.015174243457347,0.022247988984709036,0.04402160007541173,0.0016524373450839125,0.011273027220236376,0.11981207609773134
2012-11-06,170018,64342,14478,71244,117442,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,919.5,0.27172417038195956,-46198,0.6888133763509452,49864,-0.4680005397647117,0.04928293567090298,0.05786602385181426,0.011273027220236376,-0.03452963567156064,0.12252908270602784
2012-11-13,170650,63150,14414,69092,115336,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,887.75,0.27098740111339,-46244,-0.02705595878083497,48736,-0.6634591631474315,0.023087600581256643,0.016193079263575886,-0.03452963567156064,-0.011546043368065306,0.12584348084013638
2012-11-20,165677,55613,15929,69699,108533,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,877.5,0.23439584251284126,-38834,4.342220920011719,39684,-5.3044242601816585,0.04157502580905786,0.12652707500489224,-0.011546043368065306,0.04358974358974366,0.12887479514761735
2012-11-27,173713,54621,15963,75457,112894,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,915.75,0.21551064111494247,-37437,0.8432069629459731,38658,-0.6192772684198772,0.05372416392798551,0.014535872152329139,0.04358974358974366,-0.030576030576030533,0.13148583751704201
2012-12-04,162902,53849,13483,68591,107068,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,887.75,0.2361972228701919,-38477,-0.5986886416100119,40366,0.9832309614133659,0.07225362776743577,0.048297986098734626,-0.030576030576030533,-0.02140242185299912,0.1343254927955449
2012-12-11,157194,48986,12883,70755,101613,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,868.75,0.1963052024886446,-30858,4.677045094596751,36103,-2.6169107807147856,0.04420194003527337,0.08829947146389953,-0.02140242185299912,-0.009496402877697818,0.13638916268962878
2012-12-18,157525,41668,15857,79938,102067,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,860.5,0.14047928900174575,-22129,5.553010929170324,25811,-6.547323689199333,0.05294909480508777,0.1789135158626684,-0.009496402877697818,-0.06013945380592678,0.13768668970706474
2013-01-08,162698,38721,21133,84913,95335,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,808.75,0.06405733321860134,-10422,7.431836216473576,17588,-5.220123789874623,0.06494940304469397,0.1373843018010492,-0.06013945380592678,0.03647604327666154,0.1371614858562581
2013-01-15,175418,38655,24080,93263,98572,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,838.25,0.030264853093753208,-5309,3.1426323617991616,14575,-1.8518973804226235,0.0604008653269737,0.04802741691240934,0.03647604327666154,-0.008947211452430714,0.1355072154119752
2013-01-22,177330,38049,24335,95537,102668,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,830.75,0.0402131619015395,-7131,-1.0386619389116283,13714,-0.49082762316295936,0.032138442521631644,0.013801615798922801,-0.008947211452430714,0.0,0.13414556843518774
2013-01-29,182164,39456,26448,97339,104014,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,830.75,0.03664280538415933,-6675,0.25714769074606664,13008,-0.39812778435684876,0.015634234404255213,0.053411022092740956,0.0,-0.028287691844718577,0.1332387525905006
2013-02-05,186194,39050,31339,98208,100552,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,807.25,0.012589020054351913,-2344,2.3775279418545927,7711,-2.907819327638831,0.021790098611390623,0.07525323559078834,-0.028287691844718577,-0.03623412821306904,0.1324838777304103
2013-02-12,187813,38808,31873,98075,97227,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,778.0,-0.004515129410637177,848,1.7143409562069671,6935,-0.41676960589492673,0.017705911869822122,0.010978905222054018,-0.03623412821306904,-0.011568123393316143,0.13085155729723416
2013-02-19,186748,39453,34039,98020,95735,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,769.0,-0.01223574014179536,2285,0.7651227550808517,5414,-0.8098480935824462,0.007984310082320456,0.038249061122299026,-0.011568123393316143,-0.04713914174252276,0.12856197599338934
2013-02-26,172805,37989,36077,96149,90504,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,732.75,-0.03266687885188507,5645,1.7992160558613746,1912,-1.875254353460278,0.038049214317476814,0.04728215375475927,-0.04713914174252276,0.004776526782668045,0.126506165637468
2013-03-05,164037,38861,38505,86510,79240,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,736.25,-0.0443192694331157,7270,0.9403663088452302,356,-0.9004369086542634,0.12611161387631975,0.04265439598790166,0.004776526782668045,-0.001697792869269965,0.12471998560168075
2013-03-12,164392,39873,41478,86370,77899,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,735.0,-0.051529271497396466,8471,0.7321518925608247,-1605,-1.1954619994269584,0.009015699858159483,0.04898526139813893,-0.001697792869269965,0.022789115646258518,0.12289137245513285
2013-03-19,167590,41506,40239,86471,80586,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,751.75,-0.03511546034966287,5885,-1.573069249111879,1267,1.7470436517592096,0.01668891456209557,0.03513364731787877,0.022789115646258518,0.022281343531759257,0.12109169700727138
2013-03-26,167247,40956,37751,83828,79636,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,768.5,-0.02506472462884237,4192,-1.0102034727609046,3205,1.1563935795691866,0.021980374883766456,0.038598853977409885,0.022281343531759257,-0.0673389720234222,0.12011185874877364
2013-04-02,158589,40213,34471,80862,79209,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,716.75,-0.01042316932448026,1653,-1.5181139273051236,5742,1.5169180912064193,0.021196843900519145,0.05386695945584061,-0.0673389720234222,0.04150680153470532,0.11884755134754252
2013-04-09,157478,35401,31352,83263,80119,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,746.5,-0.01996469348099417,3144,0.9401660897035733,4049,-1.0675393627552983,0.0202653903122743,0.11881113957425135,0.04150680153470532,-0.006363027461486981,0.11797277059061567
2013-04-16,155373,36460,34715,86966,82450,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,741.75,-0.029065539057622623,4516,0.8712328071222648,1745,-1.463061507004153,0.03561647069934363,0.06212855637513172,-0.006363027461486981,-0.006066734074823055,0.11751615931550344
2013-04-23,151704,36668,36909,84964,79421,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,737.25,-0.03653825871433845,5543,0.660990004698371,-241,-1.2782143615686123,0.030604982206405694,0.032646071462549435,-0.006066734074823055,0.08240081383519837,0.11751489840833036
2013-04-30,141362,38206,31878,77500,78765,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,798.0,0.008948656640398409,-1265,-4.487686547487212,6328,4.33014290987713,0.051963011550891114,0.0937303806860339,0.08240081383519837,-0.035401002506265655,0.11861357660606808
2013-05-07,135725,34272,26337,74140,78038,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,769.75,0.028719837907533616,-3898,-1.8625939078394476,7935,1.1367977249897427,0.026856707277004562,0.15632991799897705,-0.035401002506265655,-0.012666450146151309,0.12064003738859495
2013-05-14,136751,36363,27788,74302,78259,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,760.0,0.02893580302886268,-3957,-0.0434702523484988,8575,0.47154172039049547,0.0025104712213475265,0.05521348069398762,-0.012666450146151309,-0.02828947368421053,0.1225831596508237
2013-05-21,139251,35963,29962,76228,76382,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,738.5,0.001105916654099432,-154,2.78096686678708,6001,-1.882253146229278,0.024919730030797456,0.0390443686006826,-0.02828947368421053,0.00677048070413,0.12364715787580652
2013-05-28,142220,36987,30932,74802,76006,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,743.5,0.00846575727745746,-1204,-0.7540340823405217,6055,0.038778895663226835,0.011948968224497375,0.02935850056685169,0.00677048070413,0.00975117686617355,0.1248786614879061
2013-06-04,140702,36265,31760,73482,74015,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,750.75,0.003788148000739151,-533,0.4718042469413585,4505,-1.089860779074673,0.02244791419486498,0.02278574053656744,0.00975117686617355,-0.02763902763902759,0.12493990631601079
2013-06-11,135613,34209,36633,74003,66558,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,730.0,-0.05489886662783067,7445,5.670139727935637,-2424,-4.924592400960896,0.05675827576639324,0.09780920922616528,-0.02763902763902759,-0.014726027397260255,0.12331331508205721
2013-06-18,135982,33947,42893,74827,60630,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,719.25,-0.10440352399582298,14197,4.978873706798021,-8946,-4.809273447235885,0.04984607661471906,0.08487766788131182,-0.014726027397260255,-0.02085505735140769,0.12076995792122291
2013-06-25,133588,32334,39557,74251,61589,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,704.25,-0.09478396263137408,12662,-1.128825874012737,-7223,1.2670794663999647,0.011300058892815077,0.0688403277183514,-0.02085505735140769,-0.04295349662761805,0.11843578410590462
2013-07-02,136680,33340,42334,75720,60717,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,674.0,-0.10976733977172959,15003,1.7524029104410577,-8994,-1.3257178788513937,0.017158102274309753,0.04999074979517404,-0.04295349662761805,0.04859050445103863,0.11545301557876395
2013-07-09,140291,32608,42319,81177,63837,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,706.75,-0.12360023094852841,17340,1.7098331870061458,-9711,-0.5245829675153644,0.05914601348835285,0.009969703845075874,0.04859050445103863,-0.004244782454899232,0.11018726565298402
2013-07-16,142239,33452,42281,81865,66454,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,703.75,-0.1083458123299517,15411,-1.374999108994875,-8829,0.6286932162433798,0.02228305207020004,0.011646178020149736,-0.004244782454899232,-0.006749555950266384,0.1040888998046097
2013-07-23,139691,36782,42194,77611,65910,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,699.0,-0.08376344932744414,11701,-2.608286053754596,-5412,2.4022947292936534,0.03343064777976742,0.04326630875202593,-0.006749555950266384,-0.003934191702432033,0.09806265553792695
2013-07-30,138182,37346,41433,75661,67289,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,696.25,-0.06058676238583897,8372,-2.3831170225712466,-4087,0.9485220951958251,0.02328786288912207,0.016819203087117124,-0.003934191702432033,0.008258527827648132,0.09214852484312888
2013-08-06,138026,39813,38099,73059,70563,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,702.0,-0.018083549476185647,2496,-4.252362825838387,1714,4.198086581465025,0.040912952054699143,0.07445579628298593,0.008258527827648132,-0.008190883190883236,0.0874038466672231
2013-08-13,133902,42549,34916,67642,70758,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,696.25,0.02327075025018297,-3116,-4.0659006274180225,7633,4.288322489965659,0.04054913294797688,0.07640870070354354,-0.008190883190883236,0.0007181328545780019,0.08351695247022202
2013-08-20,139168,45551,34497,70065,75535,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,696.75,0.039305012646585424,-5470,-1.7580021209541306,11054,2.5548535496109097,0.04945054945054945,0.04273685788526884,0.0007181328545780019,0.01506996770721214,0.07939639011437255
2013-08-27,138668,48264,33774,68572,78240,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,707.25,0.06972048345688983,-9668,-3.0164980455277073,14490,2.468958381237066,0.028594392828924065,0.041883029815451375,0.01506996770721214,-0.014846235418875975,0.0758452879135301
2013-09-03,136918,46956,32943,67019,75074,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,696.75,0.058830833053360405,-8055,1.1632099691349123,14013,-0.34398707704733605,0.03321064373332958,0.02677129876469042,-0.014846235418875975,0.014352350197344821,0.07170578065599566
2013-09-10,143096,50172,35051,67663,77221,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,706.75,0.066794319897132,-9558,-1.0977373318336523,15121,0.8092434888035174,0.01926368681151818,0.062471398566114784,0.014352350197344821,-0.023346303501945553,0.06768664443738952
2013-09-17,147690,50825,35145,67650,77799,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,690.25,0.0687182612228316,-10149,-0.41300944820260527,15680,0.3906468384860513,0.004063279912546666,0.00868907758520414,-0.023346303501945553,0.0213690691778341,0.06359526015151562
2013-09-24,147563,52892,35154,64413,76179,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,705.0,0.07973543503452762,-11766,-1.0948608572008938,17738,1.3934592728011377,0.03454677364288153,0.023578583922040753,0.0213690691778341,0.05673758865248235,0.059378070519421663
2013-10-01,151471,53676,25963,66897,89265,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,745.0,0.14767183157172,-22368,-7.184727878939842,27713,6.759824617282111,0.09970415337918316,0.12525270282148193,0.05673758865248235,0.020805369127516737,0.05650958246138633
2013-10-08,150209,56133,21348,63874,93507,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,760.5,0.1972784586809046,-29633,-4.796297641132626,34785,4.668880511781133,0.046161861978256585,0.09127398975232638,0.020805369127516737,-0.005588428665351697,0.054977567443388095
2013-10-15,155273,61744,20246,63296,97897,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,756.25,0.22283977252967355,-34601,-3.307391700896751,41498,4.469106378446032,0.03082019690681357,0.0818758385168923,-0.005588428665351697,0.012231404958677583,0.05422377355979074
2013-10-22,158135,62384,18634,63282,98956,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,765.5,0.22559205741929364,-35674,-0.6910409407946004,43750,1.4503487406052566,0.006613740307449549,0.02779629218198425,0.012231404958677583,-0.01796211626387978,0.05371892246355003
2013-10-29,159085,61189,17374,63906,99419,001612,WHEAT - KANSAS CITY BOARD OF TRADE ,751.75,0.22323286293490902,-35513,0.10181174313086919,43815,0.041104119897555885,0.006655441604163478,0.03124880669017222,-0.01796211626387978,-0.03924176920518785,0.0530109867937488
