,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZS_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2012-06-19,783333,282996,49355,285469,502740,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1433.75,0.27736735207121366,-217271,-0.6034509568137997,233641,-0.036930110090601875,0.005908331419712284,0.013332290259394435,-0.0008710801393728707,0.02563208369659975,0.15296648591418213
2012-06-26,767737,286931,49449,275815,502784,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1470.5,0.2956337912592463,-226969,-1.2380430800183317,237482,0.49034063418750395,0.01245570569702761,0.011977525417682383,0.02563208369659975,0.06919415164909903,0.1568952815765407
2012-07-03,775157,310255,49822,267694,518107,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1572.25,0.3230481050935488,-250413,-3.053649882707229,260433,2.9894351841841673,0.029834525535090944,0.0658109237746371,0.06919415164909903,0.04865638416282403,0.16136888565042964
2012-07-10,799500,318077,60255,283082,536830,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1648.75,0.3173833646028768,-253748,-0.4302354232755429,257822,-0.3368349895569543,0.04160324522631697,0.048251271370119364,0.04865638416282403,-0.005913570887035591,0.16486910414828118
2012-07-17,833271,322317,62705,304618,565463,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1639.0,0.31303741519865685,-260845,-0.8876797998749217,259612,0.22388993120700437,0.057660148882690235,0.017375630483452895,-0.005913570887035591,0.006253813300793221,0.16672883866781055
2012-07-24,811596,319518,63559,307586,559951,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1649.25,0.310949043612832,-252365,1.0176761221739388,255959,-0.43839279178082524,0.009774799230465099,0.009535941860252639,0.006253813300793221,0.043504623313627366,0.16840491483494954
2012-07-31,760359,308379,65253,287913,531439,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1721.0,0.32027765831666355,-243526,1.0890886598751104,243126,-1.5812054273308396,0.05880866831349652,0.034346629838985954,0.043504623313627366,-0.06725740848343986,0.17069431651946532
2012-08-07,752907,303279,71002,287530,518557,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1605.25,0.30684666233678265,-231027,1.6438287703571604,232277,-1.4268260124493826,0.016456040104852205,0.028986242956495253,-0.06725740848343986,0.046565955458651276,0.17391751718448775
2012-08-14,741673,300245,69947,283358,508877,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1680.0,0.3040679652623191,-225519,0.7315644561678932,230298,-0.2628478683290234,0.017484710975909926,0.011045619570385098,0.046565955458651276,0.043749999999999956,0.17650202431256456
2012-08-21,755189,320166,71062,273434,521875,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1753.5,0.3289785735756215,-248441,-3.0905803501003812,249104,2.535618796963082,0.028821502082838242,0.05376915762675473,0.043749999999999956,-0.0119760479041916,0.17796680814504517
2012-08-28,742076,294396,70016,272507,500424,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1732.5,0.30713430969334676,-227917,2.717730263549919,224380,-3.2738824320799162,0.02895213156154948,0.07358703884614118,-0.0119760479041916,0.022222222222222143,0.17751560620989432
2012-09-04,742721,303032,70387,267934,501699,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1771.0,0.31474133624873946,-233765,-0.7880594440461623,232645,1.1137673230235179,0.00759842678263536,0.024120358096401093,0.022222222222222143,-0.042066629023150726,0.1773694824483919
2012-09-11,733037,297109,67294,268128,497732,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1696.5,0.3132229341765832,-229604,0.5602372896417362,229815,-0.38103136978757834,0.005433107878724571,0.02474183801999435,-0.042066629023150726,-0.03330386089006776,0.1778538670409424
2012-09-18,730121,288794,71757,280804,487686,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1640.0,0.28335303326434935,-206882,3.099707108918104,217037,-1.7431589401353549,0.029567073091387005,0.035440201247535025,-0.03330386089006776,-0.017378048780487765,0.1789068548049055
2012-09-25,725029,269448,51762,289627,496003,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1611.5,0.2846451659175012,-206376,0.06930358118722786,217686,0.08888937587057488,0.02181688581138704,0.12247750692693253,-0.017378048780487765,-0.05026372944461677,0.18143560402738756
2012-10-02,721122,266937,53450,296025,495448,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1530.5,0.27654543891324906,-199423,0.9589961229137042,213487,-0.5791492478231905,0.008784885902614493,0.01310602490113519,-0.05026372944461677,0.012740934335184528,0.18431178842489324
2012-10-09,718506,261352,53517,296163,492931,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1550.0,0.27385714245949233,-196768,0.36817625866358256,207835,-0.7837786116634912,0.0033646181570256522,0.017950322197485304,0.012740934335184528,-0.03629032258064513,0.1873866355473955
2012-10-16,715100,258808,54657,291893,478539,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1493.75,0.2610068521885051,-186646,1.4087565030772184,204151,-0.5127305826256148,0.024222773716564214,0.011752508254510073,-0.03629032258064513,0.0398326359832637,0.18994009227246386
2012-10-23,706473,258999,54375,279882,472666,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1553.25,0.27288233237505183,-192784,-0.8583414907006013,204624,0.06614459516151587,0.023764597075535382,0.001509378570015381,0.0398326359832637,0.005150490906164595,0.19408631935380918
2012-10-30,639789,223530,40861,262039,434980,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1561.25,0.2703094301402494,-172941,2.808741452256491,182669,-3.1076913059663993,0.07966640794583792,0.1852672746046575,0.005150490906164595,-0.028502802241793468,0.1984944853055901
2012-11-06,620361,220529,43252,250466,422457,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1516.75,0.27724341149749904,-171991,0.14848645412784525,177277,-0.8427778533235175,0.035807960197526315,0.020441199328230616,-0.028502802241793468,-0.059172572935553,0.20334537886079118
2012-11-13,604162,201469,52681,254101,395509,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1427.0,0.23405642857379313,-141408,4.929871478058743,148788,-4.592326081104389,0.04707901664075368,0.11209521935864647,-0.059172572935553,-0.00998598458304134,0.20821835351049123
2012-11-20,603691,192367,59672,261307,387676,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1412.75,0.20932728829815253,-126369,2.4892330202826396,132695,-2.6636895402226557,0.02317318019116063,0.06385122937323193,-0.00998598458304134,0.025836135197310206,0.21328075973698665
2012-11-27,603386,187431,65242,264580,381637,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1449.25,0.19400019224841147,-117057,1.5425109865808833,122189,-1.7402942896283031,0.014410020163505448,0.04157943270551266,0.025836135197310206,0.004312575470070801,0.21790968299167562
2012-12-04,593935,183808,60989,259716,375369,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1455.5,0.19472332831033698,-115653,0.23268687042788527,122819,0.10441077519199982,0.017528362345197886,0.0321735968986548,0.004312575470070801,0.011336310546204098,0.22264327086373267
2012-12-11,599332,189746,58275,252221,380107,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1472.0,0.21338089739910435,-127886,-2.0596529923308107,131471,1.45672506250684,0.019345972343467313,0.03488414287499849,0.011336310546204098,-0.0040760869565217295,0.22725259772508746
2012-12-18,611685,197452,59989,257079,392692,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1466.0,0.22170398162452898,-135613,-1.2892687191740138,137463,0.9997797547936702,0.026844842259811534,0.03659090820809428,-0.0040760869565217295,-0.035641200545702634,0.2317402981296446
2013-01-08,539444,157182,76302,247036,323035,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1413.75,0.1408839471752397,-75999,9.745865927724237,80880,-9.250349444567057,0.1398071468290792,0.24234208768052629,-0.035641200545702634,-0.00017683465959328348,0.23442660834658474
2013-01-15,532386,156100,76737,230101,307771,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1413.5,0.14589038780133212,-77670,-0.30976338600484943,79363,-0.281215473709968,0.05986368504030699,0.006515287518736283,-0.00017683465959328348,0.027060488149982298,0.23673540307396346
2013-01-22,548246,163163,73614,230527,318693,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1451.75,0.16081467078647177,-88166,-1.9715018802147315,89549,1.9132734519690602,0.02066202978769892,0.043019381105428314,0.027060488149982298,0.0,0.23898857165405196
2013-01-29,574109,166323,73905,234494,325835,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1451.75,0.15910044956619737,-91341,-0.579119592299807,92418,0.5233052315931169,0.019825852311766836,0.014365519423214613,0.0,0.030136042707077593,0.2416141984278319
2013-02-05,607911,193831,80360,241170,355845,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1495.5,0.1886378104689667,-114675,-4.064384986126328,113471,3.6670736741629204,0.06144904231886971,0.12386621005065812,0.030136042707077593,-0.04998328318288203,0.24449091809769063
2013-02-12,618804,200157,75072,251749,373502,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1420.75,0.19675535387618698,-121753,-1.1643151711352484,125085,1.910477027064817,0.045159463959273956,0.042197588190197984,-0.04998328318288203,0.03484075312335033,0.2475449235439956
2013-02-19,639511,196861,85153,279164,386539,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1470.25,0.16790172491169034,-107375,2.3235143922793,111708,-2.1617507320573237,0.06076583701740866,0.047433815342500726,0.03484075312335033,-0.015303519809556243,0.24920179217656474
2013-02-26,598066,194318,66063,256815,374879,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1447.75,0.197409650439918,-118064,-1.6714333295283428,128255,2.587445720245625,0.05383777588515959,0.08308209892426867,-0.015303519809556243,0.033672940770160587,0.2510386979232414
2013-03-05,593117,194052,70894,252773,371322,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1496.5,0.19987456100567005,-118549,-0.08109472867543047,123158,-0.8522470764096269,0.012176030892732677,0.019237882436421008,0.033672940770160587,-0.004510524557300388,0.2523457406296803
2013-03-12,605100,204281,70707,256738,385137,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1489.75,0.21219467856552635,-128399,-1.660717868481261,133574,1.756145920619372,0.027700097370983445,0.037878016495265246,-0.004510524557300388,-0.055714045980869265,0.25305078128211694
2013-03-19,582483,184102,73860,262249,361798,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1406.75,0.17090455858797596,-99549,4.767806974053875,110242,-3.855891588167245,0.0462304922545898,0.0904474302416635,-0.055714045980869265,0.029145192820330568,0.2520464586505082
2013-03-26,577889,182681,72056,262282,367564,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1447.75,0.1821837757770091,-105282,-0.9842347330308353,110625,0.06575299193281178,0.009207012507819372,0.012660116119762735,0.029145192820330568,-0.03712657572094624,0.2510349609263278
2013-04-02,564800,175321,79158,256665,340077,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1394.0,0.14768413597733712,-83412,3.7844637984111134,96163,-2.502556719369983,0.055474560195193236,0.05682983664663882,-0.03712657572094624,0.001076040172166337,0.2488570377689672
2013-04-09,576118,164155,93391,263989,318709,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1395.5,0.09498054218059494,-54720,5.080028328611898,70764,-4.4969900849858355,0.04923991501601172,0.09861927577986068,0.001076040172166337,0.011465424579004013,0.24557827406438942
2013-04-16,558530,173040,91494,255052,320951,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1411.5,0.11798650027751419,-65899,-1.9404010983860946,81546,1.8714916041505387,0.01940788502837659,0.040758465830479255,0.011465424579004013,0.0058448459086077875,0.24276556633515603
2013-04-23,575432,170965,93398,273743,338178,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1419.75,0.1119767409528841,-64435,0.2621166275759583,77567,-0.7124057794567883,0.058697119399399596,0.015051274194951638,0.0058448459086077875,0.03380876914949815,0.24012434630401386
2013-04-30,538165,174979,95907,250718,320524,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1467.75,0.1297111480679717,-69806,-0.9333856997872902,79072,0.26154263231798025,0.07121150055493118,0.024080240396329083,0.03380876914949815,-0.002895588485777534,0.23792323868470153
2013-05-07,536506,167482,105525,253964,301926,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1463.5,0.08939694989431618,-47962,4.058978194419927,61957,-3.180251409883586,0.03929554408246236,0.06269070023845542,-0.002895588485777534,0.041680901947386495,0.2345682943150707
2013-05-14,564454,184009,112374,254527,312649,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1524.5,0.10297030404603387,-58122,-1.8937346460244622,71635,1.8038940850614904,0.01989858527159118,0.07887092039691886,0.041680901947386495,-0.03033781567727123,0.23114426137843994
2013-05-21,582728,214833,131936,248218,316106,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1478.25,0.1165003226205022,-67888,-1.7301675601554778,82897,1.995202443423202,0.017305661286778518,0.14530133893168073,-0.03033781567727123,0.020970742431929645,0.22818376456039
2013-05-28,581323,230793,137759,230632,302965,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1509.25,0.12442824385066478,-72333,-0.7627915596985214,93034,1.739576612072871,0.057584656585400594,0.0591042783650611,0.020970742431929645,0.012920324664568383,0.22543933030284202
2013-06-04,600319,234210,124606,241176,326730,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1528.75,0.1425142299344182,-85554,-2.2742950132714514,109604,2.850394703116856,0.06041316696777284,0.04617965754035495,0.012920324664568383,0.007686017988552729,0.22285305442762235
2013-06-11,612808,249495,127286,250149,345202,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1540.5,0.15511057296902128,-95053,-1.5823253969972633,122209,2.0997169838036114,0.0460988559689998,0.047680217420729816,0.007686017988552729,-0.019311911716974994,0.22067975452206592
2013-06-18,621572,233015,131500,265597,341973,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1510.75,0.12287554780459867,-76376,3.047773527760734,101515,-3.3769141395020954,0.030740490807643565,0.05677132628286902,-0.019311911716974994,0.0095978818467648,0.21834450089703716
2013-06-25,562572,220193,110269,234747,322039,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1525.25,0.1551659165404606,-87292,-1.7561923638773946,109924,1.35286016744641,0.09120918988623995,0.10304664378960364,0.0095978818467648,0.03130634322242254,0.21603031074494533
2013-07-02,523071,208099,104119,218074,298436,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1573.0,0.15363497498427556,-80362,1.2318423241825047,103980,-1.056575869399828,0.0779771930843546,0.058433530417849065,0.03130634322242254,0.02558804831532102,0.21365084195481193
2013-07-09,517973,202456,98085,214664,294247,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1613.25,0.153643143561537,-79583,0.1489281569806011,104371,0.07475084644340826,0.014931883963993704,0.038853267940147936,0.02558804831532102,-0.08554160855416082,0.2109202525760098
2013-07-16,522786,215818,104030,208985,302897,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1475.25,0.17963755724139513,-93912,-2.766360408747174,111788,1.4319279190228063,0.027992779585920193,0.06036304744753758,-0.08554160855416082,-0.008642602948652822,0.20816235742500686
2013-07-23,526976,223877,119833,206471,287363,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1462.5,0.15350224678163712,-80892,2.490502806119521,104044,-1.4812944493540379,0.036546693828290476,0.06942480579558348,-0.008642602948652822,-0.07692307692307687,0.2050107974669061
2013-07-30,490254,193527,113331,212531,259339,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1350.0,0.09547703843313873,-46808,6.467846733058052,80196,-4.52544328394462,0.07223175874711255,0.12009463660716031,-0.07692307692307687,-0.01907407407407402,0.20082694406756918
2013-08-06,496026,179886,123199,226218,243054,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1324.25,0.033941769181454196,-16836,6.113565621086212,56687,-4.7952693909687625,0.06386914199014644,0.07756569939125987,-0.01907407407407402,0.026807626958655906,0.19549988109773503
2013-08-13,514193,181766,120874,239024,264825,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1359.75,0.05017765702761415,-25801,-1.8073649365154245,60892,0.8477378201949092,0.06862571921349452,0.013894395982024847,0.026807626958655906,-0.03713917999632288,0.19030565030371482
2013-08-20,545780,207697,102302,237439,317515,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1309.25,0.14671845798673458,-80076,-10.55537512179279,105395,8.654921401108144,0.09780089881323498,0.14355852760815357,-0.03713917999632288,0.08000763796066446,0.1872262617585216
2013-08-27,571623,226062,86249,237032,359336,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1414.0,0.21395920038207,-122304,-7.737183480523288,139813,6.306203964967569,0.07080862822954954,0.11020425153132615,0.08000763796066446,0.015205091937765314,0.1854934008954399
2013-09-03,591014,240748,74986,234634,382702,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1435.5,0.2505321362945717,-148068,-4.50716643661994,165762,4.539530424772971,0.04173416097554654,0.08218627072155675,0.015205091937765314,-0.022117729014280774,0.183984815563112
2013-09-10,611277,233029,80214,250970,385786,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1403.75,0.22054813120729228,-134816,2.2422480685736716,152815,-2.1906418460476402,0.030498338453033815,0.04133212873072982,-0.022117729014280774,-0.04363312555654497,0.1823196967460725
2013-09-17,613083,233664,73754,248071,388519,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1342.5,0.2290848058093276,-140448,-0.9213498953829443,159910,1.1606849268007793,0.008847138660676417,0.023079325218432232,-0.04363312555654497,-0.022346368715083775,0.1806724557760838
2013-09-24,620379,222653,77347,253949,380163,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1312.5,0.20344660280248042,-126214,2.3217084799284926,145306,-2.3820591991622666,0.022447138675817522,0.04868,-0.022346368715083775,-0.03390476190476188,0.178561372480428
2013-10-01,616871,206304,75050,261742,374582,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1268.0,0.1829231719435668,-112840,2.15577896737317,131254,-2.2650669993665162,0.021017594810191036,0.06627238283443633,-0.03390476190476188,0.016364353312302793,0.17663002899348984
2013-10-08,623084,201332,72029,274941,382113,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1288.75,0.17200249083590655,-107172,0.9188306793478701,129303,-0.3162735807000167,0.03154991827155759,0.029239723296300497,0.016364353312302793,-0.01687681862269641,0.1744638237034592
